wd24cd,SUBD__Belonging..Connections.and.Leisure__Arts..leisure.and.sports,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,SUBD__Belonging..Connections.and.Leisure__Social.relationships,SUBD__Foundations.of.Prosperity__An.inclusive.economy,SUBD__Foundations.of.Prosperity__Secure.Livelihoods,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,SUBD__Opportunities.and.Aspirations__Freedom..choice.and.control,SUBD__Opportunities.and.Aspirations__Good.quality.basic.education,SUBD__Opportunities.and.Aspirations__Lifelong.learning,SUBD__Power..Voice.and.Influence__Political.inclusion,SUBD__Power..Voice.and.Influence__Voice.and.influence,DOM__Belonging..Connections.and.Leisure,DOM__Foundations.of.Prosperity,DOM__Health.and.Healthy.Environments,DOM__Opportunities.and.Aspirations,DOM__Power..Voice.and.Influence,CPI_z,CPI_0_100
E05013701,3.19991603523025,4.35509975730518,6.62935932104405,5.48717630815278,6.85181531968273,6.23247917931628,5.85153848512042,6.31473631049247,6.55706698069647,3.70521763709963,5.58912724194319,5.14498952456499,4.728125037859827,6.169495813917755,6.04200883221835,5.5256736427628566,5.36705838325409,0.31922158268788753,56.811165784532406
E05013702,4.46331210707556,4.4448358099714,6.66809145390838,5.03396783288107,6.80378229492217,6.65854795178667,5.911843260404,6.4337391148293,6.25567217034262,3.43808800888467,5.81249060432363,5.13741619555288,5.192079790318447,5.91887506390162,6.285195606095336,5.375833098018863,5.474953399938254,0.5903304281234064,61.7748836607222
E05013703,2.83719092785133,4.24496960460599,6.59140511851703,5.49380300154338,6.82596683357956,6.17209651458658,5.71809520991864,6.32444651676372,6.22472211144382,3.7696280401996,5.67084240873238,5.11055259969317,4.557855216991451,6.15988491756147,5.94509586225261,5.439598889469047,5.390697504212775,0.11122025103879549,53.00288012524563
E05013704,3.41299803329897,5.02113344603173,6.59939567765523,5.53484943721388,7.2121293870238,6.91016582678018,5.92051088471031,6.54612906548395,6.53557711151434,3.95414844335614,5.50581315614874,5.12568512701568,5.01117571899531,6.37348941211884,6.415338355745245,5.67861820678481,5.315749141582209,0.8892547447956627,67.24787356597707
E05013705,3.25682880832781,4.49837131811963,6.87685027966827,5.51636560061272,6.8102669736469,6.58942975919061,6.26783806660658,6.45230184887697,6.44504884501276,3.507693894817,6.08094111239631,5.09498741448159,4.877350135371904,6.16331628712981,6.428633912898595,5.468348196235577,5.58796426343895,0.7922208767609302,65.4712854779488
E05013706,3.09549861667113,3.78367670934643,6.547217605642,5.65166905705012,6.76672323412017,5.51557206109276,6.02768711810598,6.40281745442082,6.4326726089435,3.79670572228266,5.35659266436025,5.11393000705212,4.475464310553186,6.209196145585145,5.77162958959937,5.544065261882327,5.235261335706185,-0.07888872277985123,49.52218472317639
E05013707,2.53787665496601,4.38579493556042,6.70387069400252,5.42884489000074,6.99257521032902,6.33547633064674,5.97270476424517,6.40100084825165,6.57786696780449,3.66528264485233,5.84091237604972,5.16219848398098,4.542514094842983,6.210710050164881,6.154090547445955,5.548050153636157,5.501555430015349,0.43331708449599865,58.90013444583884
E05013708,2.91311031272167,3.97109447479631,6.19261132855181,4.8416508414064,5.47136319606759,5.51914795874369,5.63439986250527,6.04577216204457,6.51924865229321,3.60832615155977,4.81751871290161,5.12809624201994,4.3589387053565964,5.1565070187369955,5.57677391062448,5.391115655299183,4.972807477460775,-1.2542707808691433,28.00217520921824
E05013709,3.22735538290991,4.26035062687622,6.67345857517694,5.38940809392609,7.30921766642796,6.24602862196733,5.85827183259711,6.41679272986205,6.32452787467004,3.87013119795666,5.67250799819364,5.12091043330263,4.72038819498769,6.349312880177026,6.05215022728222,5.537150600829584,5.396709215748135,0.46429824292926997,59.46736687860308
E05013710,2.98904497220332,4.45586024950442,6.64049210658762,5.25784126006756,6.86598094254624,6.30118872576907,5.81120150063877,6.13093498250538,6.28546591465001,3.9172026254146,5.63233595364323,5.12555619229419,4.69513244276512,6.0619111013069,6.05619511320392,5.44453450752333,5.378946072968709,0.19310927802421593,54.5021820991755
E05013711,3.53072459069948,4.00878689612195,6.46402677520323,5.78093365859828,6.97670950820566,6.35027699465909,5.91478232989621,6.4337893393299,6.30164385462879,3.62574149964969,5.6821258639194,5.04297480358297,4.6678460873415535,6.378821583401971,6.1325296622776495,5.45372489786946,5.3625503337511855,0.3978845627681119,58.25140223196857
E05013712,3.18455453551601,4.37579362633715,6.47622342278621,5.42437307631142,6.83718812116366,5.92933905883084,5.42350200314602,6.00551042526061,6.72916324200801,4.03442477853337,5.68293523958484,5.14134228183221,4.6788571948797895,6.13078059873754,5.67642053098843,5.589699481933996,5.412138760708524,0.15540197532968764,53.811801037845484
E05013713,2.9922274667793,4.59343241222841,6.40356570270799,5.39803701166432,6.58565391690863,5.55821934636351,6.01942584121683,6.31137815738757,6.56461502147924,3.73264986139426,5.98883166039812,5.24280197827974,4.663075193905233,5.991845464286475,5.7888225937901705,5.53621434675369,5.61581681933893,0.2803636367039537,56.099717654529044
E05013714,2.65503421803007,4.32699981276954,6.65308946752131,5.35786200997313,6.83130073686761,6.40364179153719,5.65323201907828,6.18457393178383,5.7581497237844,3.38106512305484,4.86429810269196,4.98632016080656,4.545041166106974,6.09458137342037,6.028436905307736,5.107929592874356,4.92530913174926,-0.5838925649974922,40.27609540752389
E05013715,3.20127198225376,4.45932481401857,6.70433813715598,5.84674531617248,7.1378431858797,6.96452990869103,5.36167516419455,6.21558955558029,6.74496637278788,3.91262652814876,4.91039865718732,5.08192394527834,4.788311644476103,6.49229425102609,6.16310253644279,5.62439415217231,4.99616130123283,0.3327244521912248,57.05838912623453
E05013716,2.61485718494171,4.33074342271054,6.88968974759474,5.69329436974433,6.62854510554477,6.7188705812315,5.45316224703552,6.56379046272196,6.68421145236479,4.21810880934364,4.72584434496067,5.07263346086764,4.611763451748997,6.16091973764455,6.0860164141335105,5.822036908143463,4.8992389029141545,0.03354370868419756,51.5807043152799
E05013717,2.47884321369099,4.17439435911186,6.71973444760564,5.46104257062178,6.6900979602311,6.00932304975682,6.16737165510972,6.29014353462502,6.50678117088806,3.3946648336446,5.00206668286093,5.01244304335208,4.457657340136164,6.07557026542644,6.088347352433271,5.3971965130525605,5.007254863106505,-0.32480850003348727,45.01965219790392
E05013718,2.23116374725607,4.43868405231146,6.80366560149238,5.78305705661573,7.34692201005781,6.75847266701808,5.60322785867678,6.53940322732631,6.8922206184620904,3.75679228242131,4.97665484532156,4.99977575823322,4.4911711336866365,6.56498953333677,6.1808502628474304,5.72947204273657,4.98821530177739,0.26726757267110357,55.859942493216415
E05013719,3.32266801664758,4.00158171027338,6.68631682002092,5.13665496257712,6.38965043829837,6.77586152978978,5.46643792570802,6.25293541516048,6.19175886964925,3.97418191539554,4.76082092662352,5.03444684789,4.670188848980627,5.763152700437745,6.1211497277489,5.472958733401756,4.8976338872567595,-0.407796930801931,43.50022129678183
E05013720,2.43863178998263,4.09540727936043,6.56768803034355,5.10057712599118,5.9963791733137,5.66248363281913,5.47143696762087,6.18055159048848,5.84053867024694,3.25743360295136,4.75707177364286,4.9711610832739,4.367242366562204,5.54847814965244,5.56696030022,5.0928412878955935,4.86411642845838,-1.3458197961503635,26.326009007525478
E05013721,2.60459826239883,3.90414661405116,6.7049776716514,5.76174264334289,5.84317075073922,6.2944626414093,5.3756005383176,6.34912337525321,6.67244064578938,4.0680962005545,4.97474411803486,4.99525245347569,4.404574182700463,5.802456697041055,5.8350315898634495,5.69655340719903,4.984998285755275,-0.4600511691105724,42.54350114114612
E05013722,2.7464883693998,4.89795695893243,6.86369963677171,5.61411167487903,6.92144521420563,7.10808693866736,5.69540092157056,6.52121208960698,7.02187085621863,4.01518069779505,5.04842085237502,5.08190828702444,4.8360483217013135,6.26777844454233,6.401743930118959,5.852754547873554,5.06516456969973,0.595220980371676,61.86442452974173
E05013723,2.91851284647162,4.28124079614059,6.75157637710393,5.28524678776731,6.72508468030736,6.2842732143951,5.55039670952655,6.23940197057034,6.14078684975883,3.36798483543063,4.77516649901028,5.03897435043878,4.65044333990538,6.005165734037335,5.917334961960824,5.2493912185866,4.90707042472453,-0.5439404821393442,41.00757603315759
E05013724,2.85318903345958,4.1981903273338,6.94695346599633,5.52546299457561,6.50543126717273,6.11463708805669,5.81807176410776,6.64331862153123,6.55145428840977,3.99317185582209,4.92473548685227,4.91443745636918,4.666110942263237,6.01544713087417,5.9663544260822245,5.72931492192103,4.9195864716107245,-0.13344578537764684,48.5233022763346
E05013725,3.25573544257315,4.58741608372156,6.73680607911284,5.23820210825543,6.95665656481192,6.3832764141301,5.75010448368029,6.41362425490534,6.32152437200946,3.77929289487245,5.19780491990416,5.00271455798801,4.859985868469184,6.097429336533675,6.066690448905195,5.50481384059575,5.100259738946084,0.1012341814681388,52.82004569222994
E05013726,3.16885470939975,4.73649725049972,6.78080693190983,5.3751047468536,6.82367703199523,6.46119362899448,5.4634107277075,6.38354738154201,6.66483453549011,3.7384885257677,5.40406597887572,5.08333613085488,4.895386297269766,6.099390889424415,5.96230217835099,5.595623480933273,5.2437010548653,0.27305560832868564,55.965915339714314
E05013727,2.95136216173369,4.27078035350425,6.65805604677203,5.20712635542538,6.4436569793685,6.45157077949094,5.88063604595039,6.40946090967895,6.30192612750242,4.3258637388345,4.87374026917419,4.98917104441051,4.626732854003324,5.82539166739694,6.166103412720664,5.6790835920052904,4.93145565679235,-0.1883729788063533,47.51764312318885
E05013728,2.36023283401009,3.66675710793128,6.82424051470244,5.75980007953223,6.58142497821809,6.80063774121919,6.0546857879649,6.21828731599571,5.80633789207356,3.96727975670346,4.63844404697798,4.98048335255086,4.283743485547937,6.17061252887516,6.427661764592045,5.330634988257577,4.80946369976442,-0.43238851876229345,43.0499751804419
E05013729,3.09433888922846,4.34202112430811,6.81958873417055,4.66041421985679,6.21204863029657,5.95912716469327,5.31244090150956,6.40465575139701,6.01797682018826,3.90544229968198,4.83326137261212,4.73375388158388,4.751982915902373,5.43623142507668,5.635784033101415,5.44269162375575,4.783507627098,-0.9491584692156456,33.58846079561114
E05013730,2.1554700469315,4.17798231822217,6.71148894863105,5.07567482335374,5.86959773543415,4.8785695604118,4.93077230000836,6.00802856347744,5.69382239788901,3.62830579030706,5.1201940359293,5.0904946124021,4.348313771261573,5.472636279393945,4.90467093021008,5.110052250557836,5.1053443241657,-1.5209165620294196,23.120171346785607
E05013731,2.45872164276859,4.82771442095771,6.8911574610543,5.58495315729042,7.09996861246842,6.37009969663292,5.58441765725719,6.45203065363527,5.82821831958215,3.66000661515461,4.92296961557797,5.23290956976837,4.7258645082602,6.34246088487942,5.9772586769450555,5.313418529457343,5.07793959267317,-0.04986593705298337,50.053561411007635
E05013732,2.60241890976074,4.10583161260314,6.37847000032682,5.2923554450575,5.81405750273786,5.57907247878928,5.73168086759502,5.84329705216146,6.51643980914648,4.08639038133688,5.43325441221969,5.07005448723529,4.362240174230234,5.55320647389768,5.6553766731921495,5.4820424142149395,5.25165444972749,-0.636455759783331,39.313718583673
E05013733,2.74413313942999,4.26140596041303,6.80646735660527,5.55253998706777,6.88322859618405,6.25191832754561,5.77762824391931,6.20882755284959,6.57468917250519,4.05330500443542,5.4460168217717,5.24499096250497,4.60400215214943,6.21788429162591,6.01477328573246,5.6122739099300665,5.3455038921383355,0.29775174464552334,56.41807562652379
E05013734,2.85928544313032,4.35595627501935,6.70098785679031,5.50364976952916,6.81037251387663,6.2214485614415604,5.8365903195121,6.30812302573358,6.72426721880661,3.8871599411797,5.5386997138136,5.20418687212575,4.63874319164666,6.157011141702895,6.02901944047683,5.63985006190663,5.3714432929696745,0.3366614693265671,57.13047177002349
E05013735,2.92028135733879,4.43386634562117,6.70829672390186,5.52959378377725,6.8383649216354,6.22080579617856,5.84395421496814,6.31422243042853,6.86859999769533,4.00711223778594,5.59450665581049,5.21365898989341,4.687481475620607,6.183979352706325,6.03238000557335,5.729978221969933,5.40408282285195,0.4837521705912908,59.82354783737244
E05013736,2.71916541714688,4.16315530465848,6.64198040745669,5.4139589811182,6.68496039401052,6.12914266864442,5.75756714631932,6.24783088402125,6.39439423376517,3.61728549374439,5.47017257585979,5.15790846249868,4.508100376420684,6.04945968756436,5.94335490748187,5.41983687051027,5.314040519179235,-0.07571635710754425,49.580267402744234
E05013737,2.48505595905727,4.55629937430615,6.72135930448549,4.97822529968585,6.57569497229725,5.12419347194428,5.56562968474297,6.04938475749495,6.24128415915436,4.0896212496062,6.09608133710208,5.22939013873744,4.587571545949636,5.7769601359915494,5.344911578343625,5.46009672208517,5.6627357379197605,-0.15028087380402608,48.21506951013689
E05013738,2.54014739633956,4.35631990212104,6.730321984371,5.52904061237564,7.17425694144903,6.11212715407203,5.87211163562204,6.3634595184867,6.94426179492754,3.90448556464559,5.60833922411377,5.20788983531757,4.5422630942771995,6.351648776912334,5.992119394847035,5.73740229268661,5.40811452971567,0.4789643339817799,59.735887583688246
E05013739,2.79261794051562,4.2161446068366,6.90436588621998,6.03704805963702,6.990428635306,7.14768556648188,6.10608714498416,6.39201680309694,6.80560946303554,4.62545727608579,5.95812601228405,5.19479393584221,4.6377094778574,6.51373834747151,6.626886355733021,5.94102784740609,5.57645997406313,1.296904335154627,74.71150890268358
E05013740,2.86843321816195,4.2672059519528,6.64622496904349,5.32108210019387,5.97942132594097,5.12893836671932,5.90150483450879,6.03094664397295,7.07514163741275,4.07236184571981,5.60909029479388,5.21412863032285,4.593954713052747,5.650251713067419,5.515221600614055,5.726150042368503,5.411609462558365,-0.17325473935248387,47.79444219004754
E05013741,3.25134402542979,4.31636343181647,6.59674072499859,5.64933696806186,6.99035450243668,6.17145846062725,5.87643506368432,6.38450020594705,6.32923239182866,3.88025558885837,5.78466497842805,5.14936028090861,4.72148272741495,6.31984573524927,6.023946762155784,5.531329395544693,5.46701262966833,0.4953012251227065,60.03499888146726
E05013742,2.99170596182211,4.33386680543862,6.69948947077111,5.05276641448085,6.67262797203729,6.48255196924529,5.6567186153924,6.2597979281606,6.38479837532125,3.86505186516357,5.41737257227541,5.17513745709208,4.675020746010613,5.86269719325907,6.069635292318845,5.503216056215139,5.296255014683744,0.03258965553663755,51.56323660537996
E05013743,2.78377930204274,4.33206137941654,6.7214361210371,5.58942663254247,6.83197694452715,6.26746867959599,5.8725088366144,6.3286924179471,6.88158463089454,4.24345297996893,5.54682216945775,5.19292974898285,4.612425600832127,6.21070178853481,6.069988758105195,5.817910009603524,5.3698759592203,0.5048362140782867,60.20957450275343
E05013744,3.01017630171453,4.27765315401622,6.8025602332998,5.50176285193762,7.13282845154777,6.49800700402675,6.00062202875265,6.37424669271445,7.0226398331846704,3.79931320222972,5.81329076044702,5.23156344493624,4.696796563010183,6.317295651742695,6.2493145163897,5.732066576042946,5.52242710269163,0.803547330662105,65.67866093857894
E05013745,2.91654345125189,4.09047939955658,7.0445790204604,5.56326045258974,7.41244712383966,6.603699697597,6.16642082724744,6.37089018195753,7.47388365026966,4.12018341418426,5.48895565465524,5.22780428542581,4.683867290422957,6.4878537882147,6.38506026242222,5.98831908213715,5.3583799700405255,1.0034729041543171,69.33908795805375
E05013746,2.94404922567875,4.50819909646841,6.57499745802306,5.65948552316386,6.84465146020577,5.95330307110294,5.86949584496126,6.28356396561512,7.18568642675043,3.81777653892465,5.49464235344746,5.21864687945823,4.6757485933900735,6.252068491684815,5.9113994580321005,5.762342310430067,5.356644616452845,0.42902765249968655,58.82159945652637
E05013747,2.5037965317117,4.30007406566841,6.64975291733189,5.55027567207048,6.18998306377469,6.08209767697247,5.85730543173309,6.2266982448372,6.56804283098655,4.21782499422429,5.60437561200668,5.21817006445934,4.484541171570666,5.870129367922585,5.96970155435278,5.67085535668268,5.41127283823301,0.09616364978037406,52.72720958893013
E05013748,2.46346965967707,4.21441163787255,6.72282881153271,5.52367096069979,6.85366884747684,6.36901599093487,5.97409252346821,6.30355356723715,6.19545646814469,3.88220332256962,5.39629132402115,5.17044367054323,4.46690336969411,6.188669904088314,6.1715542572015405,5.4604044526504865,5.283367497282191,0.10675540244730006,52.921133442534185
E05013749,2.75847847495141,4.27155546696381,6.6937595223959,5.53899679797058,6.79345410781506,6.24002587536051,5.85317983295354,6.30913397713007,6.68520197402096,4.0272516595784,5.49158500211948,5.17568477026071,4.57459782143704,6.16622545289282,6.046602854157024,5.67386253690981,5.3336348861900955,0.2998460137457279,56.45641949152582
E05013750,2.96260927940651,4.47977118639024,6.71880491112246,5.52411977913513,6.84322764104358,6.22286223385592,5.85210314431713,6.32561803950641,6.750336434702,3.94193494855167,5.539671590311,5.22855654425741,4.720395125639737,6.183673710089355,6.037482689086525,5.672629807586693,5.384114067284205,0.4455746073255329,59.12455679948436
E05013751,2.66170575626015,4.21342890056634,6.67787960656228,5.51170682500112,6.77285570082783,6.18782365782141,5.84810481402346,6.28745138004267,6.63145883801104,4.06138122119322,5.47936581576455,5.16612167489612,4.51767142112959,6.142281262914475,6.017964235922435,5.6600971464156435,5.322743745330335,0.21301460278909107,54.86662766423277
E05013752,2.5625104187923,4.50486837630866,6.69325019587665,5.16586770223172,6.36928488739958,5.95693681962938,5.52580700181343,6.30960214029596,6.05848935635072,3.85616530988055,5.14010053996527,5.21764412447836,4.58687633032587,5.76757629481565,5.741371910721405,5.408085602175744,5.178872332221815,-0.44344043978155684,42.847626128195266
E05013753,2.4842044672996,4.28290251034768,6.59396285675378,5.52168719937705,6.71112853490363,6.46348772959782,5.68990650028809,6.28710416095378,6.36407831034216,3.70940064756561,5.40376179048295,5.155698878221,4.453689944800353,6.116407867140341,6.076697114942955,5.453527706287184,5.279730334351974,-0.005341514467019981,50.86875676902681
E05013754,3.01148495120052,4.86639608524628,6.82506586729889,5.38833331005953,6.70173917210935,6.90803510448669,5.52724487848632,6.34443736562661,6.87860785600545,3.31880125962475,5.43480801419741,5.1516498107552,4.900982301248563,6.04503624108444,6.2176399914865055,5.513948827085604,5.293228912476305,0.3711476345914001,57.76187719219369
E05013755,2.46270936397542,4.18852507132477,6.79732593668859,6.12537172527712,7.21417697797808,7.22912011550879,6.15418474843661,6.47352809052415,7.25928204676799,3.22431159146006,5.55501859438116,5.19047354436122,4.482853457329593,6.6697743516276,6.691652431972701,5.652373909584067,5.37274606937119,0.9172905884279698,67.76118038187306
E05013756,3.26920337715506,5.20496343374125,7.06021716975439,5.44520087812021,7.14614641280337,6.13041865187319,5.6795756052894,6.36244960954594,6.52403281395478,3.4304162078219,5.50760545079081,5.37112796967858,5.178127993550233,6.29567364546179,5.904997128581295,5.438966210440873,5.439366710234695,0.6108189323579213,62.15000662862787
E05013757,2.32436609359847,4.16179380854877,6.53547919608739,5.81874687154902,7.31239954843321,6.62651489532367,5.4793956817985,6.47896875124975,5.86492396727358,3.17355988558491,4.98104686001309,5.38224718213083,4.34054636607821,6.565573209991115,6.052955288561085,5.172484201369413,5.18164702107196,-0.12454442065019694,48.686276904289464
E05013758,2.41116811022546,4.71481752654873,6.73213034494606,5.53479444551196,7.22771257647351,6.14396823376396,5.75507897335831,6.45389908474572,6.51277575310076,3.02625162945285,5.17465212647061,5.27566995034829,4.61937199390675,6.381253510992735,5.9495236035611345,5.330975489099776,5.22516103840945,0.0451575139684998,51.7933408775716
E05013759,2.04442630772934,4.24017806341976,6.75830531962022,5.54115119844234,6.50444389835828,6.57087854613454,5.43702136371228,6.23489170069343,6.55956257088929,3.98721925020886,5.03395196326268,5.13790184006234,4.347636563589774,6.022797548400311,6.00394995492341,5.593891173930526,5.085926901662511,-0.25102465729099527,46.37055677132919
E05013760,2.78991882239849,4.18877406023224,6.83682668029975,5.94017889048812,6.9498821157832404,6.72269608928351,6.10916211857831,6.37393768388439,6.28677927581408,3.27970274963213,5.05745110511357,5.19018567549339,4.605173187643493,6.44503050313568,6.41592910393091,5.313473236443533,5.12381839030348,0.2191466850303808,54.97889964189717
E05013761,1.81002862099699,4.18596961560801,6.85614343693352,5.77847592774214,7.05011003182856,6.27654287488652,5.60178824580959,6.21419831360262,5.90182893362353,3.1623967206205,4.93419797397138,5.14769350591985,4.28404722451284,6.41429297978535,5.939165560348055,5.092807989282217,5.040945739945615,-0.5075523003569893,41.67380537770355
E05013762,2.50304396249685,3.95637980552135,6.78087185318431,5.68920762760123,6.83371771405066,5.37151839807037,5.41821744959833,6.41632842268388,6.19746436171555,3.32868389079502,4.4354435829529,5.08345697280158,4.4134318737341705,6.261462670825946,5.39486792383435,5.314158891731483,4.7594502778772405,-0.92167145807725,34.09171906566686
E05013763,2.72015962126296,4.65296092730853,6.80217391061335,5.60649589404874,7.2557495060752,6.70459767163238,5.59508924129142,6.44201305694606,6.1263072870435,3.13744537844228,4.65175803480588,5.13087922171346,4.725098153061613,6.4311227000619695,6.1498434564619,5.235255240810613,4.89131862825967,-0.14040072674538914,48.39596461334003
E05013764,2.65905876602809,4.36669499242853,6.75888978741354,5.58953759791155,6.86868775021582,6.06281897405222,5.58725917037054,6.29092478924838,5.91642343495547,3.07366163580732,5.07018352199798,5.18831866145057,4.59488118195672,6.229112674063685,5.82503907221138,5.093669953337057,5.129251091724274,-0.39754051540927027,43.688005477517045
E05013765,2.52891969979542,4.65696152665325,6.90899872896634,5.54964386063109,7.55359916805057,6.57769245344465,5.85696646008915,6.34253868236875,7.05403636363476,3.57268528608532,5.21784224891042,4.87231498333089,4.69829331847167,6.55162151434083,6.217329456766899,5.656420110696277,5.045078616120655,0.4114683761664063,58.50010757127103
E05013766,2.47055095080424,4.46710802958242,6.84353294753465,5.63953103597945,6.62348327611277,5.98029148694634,5.4966923939361,6.37972155249646,6.25525217372543,3.22716058002282,5.28909458992709,5.23252857894266,4.593730642640437,6.13150715604611,5.73849194044122,5.28737810208157,5.260811584434875,-0.2338505974072125,46.68499574846747
E05013767,2.84466566760695,4.26171033709124,6.68210298417219,5.70225157941146,7.0480294684309,6.22895153732112,6.02658766194555,6.44156940494611,6.44890222606086,3.63186349821214,4.6240204393979,5.17998334726723,4.596159662956794,6.37514052392118,6.127769599633336,5.507445043073036,4.9020018933325655,-0.0559352557350995,49.94243856811286
E05013768,3.06012903605928,4.5042256721418,6.73791240127909,5.78599906630027,6.94923624881569,6.50469113981754,5.75332151058437,6.23980083421853,6.39557741127917,3.38108042208642,5.42935167923709,5.2144066586828,4.767422369826723,6.36761765755798,6.129006325200955,5.338819555861373,5.321879168959946,0.3282658301200364,56.97675644456242
E05013769,2.64891206842313,4.49229083369718,6.37562807799356,5.56616418269829,6.76357557661762,6.30864212387805,5.28956394752163,6.20241283237487,6.02020634036106,3.46999073941323,5.03139567569152,5.24809571905287,4.505610326704623,6.164869879657955,5.79910303569984,5.230869970716387,5.139745697372195,-0.3950982433207789,43.73272091129305
E05013770,3.52662063874856,4.53749040437198,6.73778320720325,5.53944099439133,7.35750476784487,6.12652158843505,5.65961889433795,6.0673056783734,6.63260308472201,3.42604495981672,5.32296031051129,5.12585220850962,4.93396475010793,6.4484728811181,5.8930702413865,5.375317907637377,5.224406259510455,0.28638241871823744,56.2099152241775
E05013771,3.03827942946554,4.6873268111503,6.43924451690124,5.63238398611191,6.76969416389857,6.30561340689573,5.81288017846244,6.24906716154726,6.54558506673139,2.92342870148819,4.98802824698241,5.08837196898499,4.7216169191723605,6.20103907500524,6.059246792679085,5.23936030992228,5.0382001079837,-0.18523845994449994,47.575032867455
E05013772,3.18215737686396,4.4683382925541,6.89002398673209,6.31271993425162,7.08416038648912,6.03056755811412,6.22057506666672,6.27846412744776,7.02105432161265,3.64683427380704,4.49028072942515,5.22653185646245,4.846839885383384,6.698440160370369,6.12557131239042,5.648784240955816,4.8584062929437994,0.3579624528149855,57.52047037870789
E05013773,3.44491459132124,4.84229200926197,6.78027000939207,5.58899329408352,7.32806492682791,6.91441081532871,5.81511795827722,6.43675523020477,6.4065429293806,3.09526106925361,5.28967646877036,5.2597609078103,5.022492203325093,6.458529110455714,6.364764386802965,5.31285307627966,5.27471868829033,0.6091047514552074,62.118621778841224
E05013774,4.36010847234181,5.11441804783505,7.3305476285216,6.96408259945098,7.88779029875315,7.85449927433077,6.96641156523317,6.39714235626622,7.18552082187985,3.50881037257763,5.76969820761452,5.33223993918735,5.601691382899487,7.425936449102065,7.41045541978197,5.697157850241233,5.550969073400935,2.6781137018446093,100
E05013775,4.38342129129523,5.07845200826502,6.7934214717825,5.74028836838569,7.16798006716083,6.17772159199801,6.2729583724889,6.59215497792562,7.07067402447517,3.68681780949738,5.61965103873229,5.362664291596,5.418431590447583,6.45413421777326,6.2253399822434545,5.783215603966057,5.491157665164145,1.3384219704413365,75.47165314703204
E05013776,4.2303868798004,4.22582156967924,6.65719475292793,5.86210326286522,7.06368954087992,6.81515213842704,6.19165345518507,6.45033291035618,7.54499547072427,3.76945986436095,5.03594569942374,5.32596155139061,5.03780106746919,6.46289640187257,6.503402796806055,5.9215960818138,5.1809536254071755,1.058050225346745,70.3383413184604
E05013777,4.60902141069642,4.70005244969594,6.77343225096809,5.81246097439153,7.11732362550204,6.41754364644774,6.18366172845432,6.28203227234986,6.76531764490207,3.33217409057292,5.38111009711751,5.25681663923602,5.360835370453484,6.464892299946785,6.30060268745103,5.459841335941617,5.318963368176766,0.9441969402148653,68.25380738979351
E05013778,3.67568691854326,5.1179642321565,6.91419199043828,5.66827160323225,7.32625805951021,6.19057418160747,5.8693218137475,6.73437461421024,6.57507413776147,3.46764563155324,5.18852206802501,5.41088358613932,5.2359477137126795,6.49726483137123,6.0299479976774855,5.592364794508317,5.299702827082165,0.8155952617019445,65.89924588695084
E05013779,5.42468378087287,4.65709558058573,6.70788538166879,5.45622551670395,7.69635372297678,7.29095906803165,5.87816663123549,6.58603181874809,6.84800242868398,3.56444220583617,5.05480329302184,5.51274666089477,5.596554914375797,6.576289619840365,6.58456284963357,5.66615881775608,5.283774976958306,1.434964317120224,77.23924199589268
E05013780,4.25385829849298,4.40010247519651,6.70098160640417,5.42771377029054,6.45910421389412,5.87496684808163,5.70368804383797,6.3734365163344,6.83133193409702,3.44654068568264,5.11943983498406,5.33718260294159,5.118314126697887,5.94340899209233,5.789327445959801,5.550436378704687,5.228311218962825,0.17851429448077627,54.23496329780851
E05013781,4.06455577342313,4.37577540833641,6.72795221330296,5.63539134580156,6.9687599831083,6.3855419896514,6.03477516243988,6.34522415571256,6.35132431238105,3.24337119818647,5.1499147638126,5.27344441114043,5.056094465020833,6.3020756644549305,6.2101585760456395,5.313306555426694,5.211679587476515,0.3920035990839681,58.14372797102252
E05013782,3.85850298553442,4.44054407957484,6.75962885832811,5.62455931439707,6.34759958456363,6.0644346020718,5.78936892180373,6.37262134168863,7.06324938287775,3.72231201462195,5.30043139456276,5.2911482883161,5.01955864114579,5.98607944948035,5.926901761937765,5.71939424639611,5.295789841439429,0.4067013948271539,58.41282915565498
E05013783,3.30247575405963,4.74277415069045,6.46151849630246,5.47311354217769,6.87448756533707,6.77910094328009,5.9477898806694,6.32849927165673,7.60819222489716,3.71612843196318,4.94981745283195,5.24661096607191,4.835589467017513,6.1738005537573795,6.363445411974745,5.88427330950569,5.09821420945193,0.5729828854795993,61.45726839667318
E05013784,4.21122150123556,4.67594163684887,6.78872972467355,5.87608511252787,7.04900726304013,6.784017455772,5.76448985700666,6.36171284665895,7.1621041216673,3.78275083994291,5.19734818969758,5.31231181705393,5.225297620919327,6.462546187784,6.27425365638933,5.76885593608972,5.254830003375755,1.0094331496126687,69.44821378491702
E05013785,3.89953573496017,4.30661622245892,6.9051019291696,5.72297177419299,7.00151788763044,6.25353127302887,6.50778791752788,6.59523159673947,7.24276388393367,3.88590023014493,5.24304492079823,5.31905571044518,5.037084628862896,6.362244830911715,6.380659595278376,5.907965236939357,5.281050315621705,1.016502817504936,69.57765196993529
