wd24cd,SUBD__Belonging..Connections.and.Leisure__Arts..leisure.and.sports,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,SUBD__Belonging..Connections.and.Leisure__Social.relationships,SUBD__Foundations.of.Prosperity__An.inclusive.economy,SUBD__Foundations.of.Prosperity__Secure.Livelihoods,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,SUBD__Opportunities.and.Aspirations__Freedom..choice.and.control,SUBD__Opportunities.and.Aspirations__Good.quality.basic.education,SUBD__Opportunities.and.Aspirations__Lifelong.learning,SUBD__Power..Voice.and.Influence__Political.inclusion,SUBD__Power..Voice.and.Influence__Voice.and.influence
E05013609,3.04196521677018,4.47757374990702,6.62162928658471,5.84057147323319,6.84147861564208,6.68789955611055,5.52520141903111,6.31249759263503,6.96195660684168,3.74008883723702,5.02940423351936,5.1513306193962896
E05013610,3.97712089426099,4.64296613570952,6.81389462997543,5.79506684715922,6.76823678419336,6.20866053585848,5.25364414695171,6.42086722020229,6.67772857118653,3.43525148916512,5.10454939168747,5.19497688413116
E05013611,3.05721132919688,4.49210474546165,6.6461228470086,5.5926362931531,6.68396020464313,6.24706417715877,5.59371539015104,6.33525854564005,6.76326359293305,3.77295469727828,5.05933448784917,5.17407780209125
E05013612,3.10661922905975,3.83404687725502,6.43800323564667,5.70833938278273,6.59961347122227,6.84360421454284,5.56849082097552,6.26757784243716,6.16696403412574,3.49717225313501,4.89723391107225,5.07378765158507
E05013613,2.78378470310466,4.16520435754529,6.60336590436268,5.47525693881263,6.52825141895619,6.19614332678177,5.54824180806208,6.27427654615618,6.00854110117949,3.26139050706848,4.8416631837594,5.11806114649436
E05013614,2.33333076386095,4.06007458518286,6.57966827012801,5.13153857993149,5.73511008028243,5.2520502792717,5.06153342723478,6.0505712994345,5.87610078384358,3.46057486509481,4.58091007925714,4.96740862865499
E05013615,2.80415056850555,3.88487705361417,6.71742022331652,5.49785561805085,6.51158188703326,5.54211827342568,5.474981065893,6.30508527750807,6.1086777968488,3.46992674910397,4.95492911616968,5.12061608033521
E05013616,3.02999687115853,4.00155144408961,6.42084701969629,5.33567182132554,6.36623568534987,6.49671741970571,5.09632201945665,6.04778212012029,5.40639745693241,3.46308930529432,4.35263845701207,5.13710550236517
E05013617,2.34240140548477,4.21233612029498,6.74032022490726,5.52969985716146,6.10131451794831,6.537875794102,5.39632543385245,6.15516574623813,5.93451105433048,3.31905094078928,5.19896863325266,5.13991160029537
E05013618,2.44150475031078,4.00009151957624,6.47377473335343,5.46728477691597,6.49999370346792,6.50750164072696,5.36159128685154,6.20511031289944,6.20853520433652,3.21866951103538,4.97681926194577,5.13189123448305
E05013619,3.62811048442079,4.33586203181409,6.63271792019333,5.32416522486845,6.25410784401183,5.7120840785917,5.48494117140126,6.1386509838215,5.8216718885344,3.56524551907852,4.81505828756583,5.11854068634053
E05013620,2.72129422390254,4.15138631487831,6.57823220818214,5.58997364253096,6.55054249601689,6.21205044819952,5.59235496912807,6.27744031128014,6.4306133618016,3.81289578466245,4.91845632761448,5.0820769447625596
E05013621,2.78374438032483,4.19899931916494,6.58655011185057,5.52704786218137,6.55412227857891,6.20162516445811,5.56498508046174,6.27061261626965,6.3006720170221,3.54208069910328,4.8972416391352,5.09969180792385
E05013622,2.59481910752317,3.94071750899819,6.36133447123378,5.23515552965753,5.43514148720197,4.95232857000838,5.24650602223166,5.96485758202562,6.16163196944173,3.34586231532613,4.77878002664276,5.03295338061596
E05013623,2.30442505512171,4.51673528978548,6.10205790856744,5.61193572377637,6.90229955563173,5.84369735213749,5.43796370956792,6.40403572823125,6.46691753737188,3.40977647115586,4.79093142140563,5.16848762913092
E05013624,2.71857107069393,4.21526640830057,6.52914237346044,5.48908940447347,6.60000209600905,6.39698571973055,5.74155042273962,6.2884271340463,6.14218041928817,3.39330912845143,4.59521982332244,5.10129369967358
E05013625,2.89931790803451,4.35649927846661,6.65317544238992,5.60173954608425,6.65271589177317,6.27000851194925,5.58078295130997,6.34970883239351,6.38867176370551,3.52400089967577,4.78016370135485,5.1318821295105
E05013626,3.13037466027741,3.98870351928665,6.77580626812002,5.56304006286343,7.04862784390805,6.30290511391293,6.12973860009913,6.43083017342721,6.76655908700738,3.71650268116427,4.97492500624559,5.2061743837682
E05013627,2.14217330294893,4.2342477235072,6.5083456891696,5.25005856123997,6.47623203716103,6.38043410151556,5.79241397078604,6.35883328570316,6.13198339994626,3.78401917363517,4.86162150536832,5.07401574427863
E05013628,4.24450938682858,4.50032024658856,6.75051491525667,5.65878960206407,7.28346694507605,6.9623578162819,5.98641027428901,6.41075398949965,7.0266924530557,3.2743483494033,5.4086085907671,5.29534554046794
E05013629,3.13968669774628,4.53100686845451,6.69980850899333,5.34398119933385,6.95442165215654,6.58529891662971,5.99941529466348,6.4062383050337,6.51767005784526,3.1431808821896,5.55650964673623,5.19294536181892
E05013630,2.16256217531931,3.96056524993478,6.49017927879007,5.21711098797828,6.20946000329871,5.99411480515199,5.44446004099876,6.09251407096934,6.1685917890047,3.28079689903217,5.49692867825685,5.07805987653051
E05013631,2.57738755498869,4.41347088632602,6.63833552849182,5.06045279642266,6.17797943569251,5.93991132068214,5.36082677060692,6.82644279862494,6.40112516039405,3.67908852856261,5.16606352935834,5.15228017257573
E05013632,3.08767021968193,4.20165138317297,6.62666737840301,5.4177694505039,6.7227370111672,6.25611064183828,5.76642836161173,6.2861446478646,6.489078042214,3.46454482563777,5.28295844183576,5.19505693087627
E05013633,4.67341377185815,4.47124832649933,6.79005423885935,5.45925168333851,6.49479532118263,6.36172963775415,5.68543290424815,6.43134411456658,6.46042086274538,3.91779638120399,5.12898842852024,5.09460253331576
E05013634,4.3344772183768,4.59213313358634,6.61599114436021,5.38735411642654,6.33353768120163,5.55824337012203,5.63394537859588,6.13875323485222,6.75218424620354,3.29789918739704,5.35375681301875,5.2269328072373
E05013635,4.486694199457,4.87105690793329,6.88422983622248,5.49203872325345,7.25830481859548,6.78006749756482,5.9089419727183,6.36844348158222,6.6733353833524,3.28379945638567,5.07727159839447,5.24756289012025
E05013636,3.01020990849705,4.88719187342042,6.77428077493458,5.25408378514698,7.50384915256116,6.95905450526343,6.11288091756,6.38639855969241,7.00924404195629,3.48633865750417,5.67452820319945,5.36476878190334
E05013637,3.01311453468178,4.21957171573654,6.71210609208046,5.43399877447787,6.66529214407724,6.85775416141114,5.52260666837883,6.41804546762623,6.59917258724403,3.21194945809755,4.63597699987413,5.25206277924624
E05013638,3.32976122759586,4.41688205068169,6.69076803093154,5.43145385297921,6.83004832199146,6.35295627832067,5.7971813864601,6.32968844057767,6.46554945880021,3.20808787073748,5.33444947928623,5.25192447014989
E05013639,3.92227545026324,3.88533144460728,6.53264044458339,5.64310248601929,6.92822033460443,6.28797377065026,5.56241253902213,6.09261004257508,6.9341772017339,3.23443168190076,5.3351884293255,5.31317527614407
E05013640,3.39601231097059,4.37148533636239,6.75907602224028,5.2788886747494,7.08217269756755,6.64407768944511,6.11958391972908,6.29522308089603,7.32931095774783,3.37000569484837,5.36685990565572,5.36022179315867
E05013641,4.10782823413252,4.94286502669631,6.76092181289746,5.6994682208415,7.0722785948443,6.05602625261448,5.9060671542985,6.42472877477256,7.09008088060793,3.22770890044034,5.87429593466447,5.46939153908268
E05013642,3.20439585628021,4.39127834909674,6.56242325882017,5.14144478719154,6.64661359806341,5.98525374844439,5.54912420261326,6.27878718388066,6.51250938542255,3.25430346147903,5.45442130516149,5.26509488307118
E05013643,2.51777055237278,4.17028538612623,6.39476054506577,5.00907473110445,5.95243210926666,5.50172827389276,5.52596699123075,6.07847312836026,6.53159611285807,3.39934263625626,5.46478149661992,5.26910791868557
E05013644,3.60174835857675,4.33003858715309,6.55350641700505,5.69428796969911,6.99433049019359,7.15260472904946,6.04721954277893,6.30779479751996,7.0583888264490096,3.10263426909225,5.9766610152971396,5.05471351805248
E05013645,2.63799171096257,4.2949947468908,6.50815789598344,5.28381765508943,6.54613440326711,6.48865897857317,5.38695553851933,6.24532987810395,6.33458460873383,3.25496972310519,4.7696934990723,5.20845170913522
E05013646,3.82962774200301,5.23488433983854,6.92701110500605,5.68510148686604,7.31696259703915,6.68497584621358,6.27943699574105,6.39292200224504,6.83149820532285,3.21705810367488,5.92908571355471,5.35417214979623
E05013647,2.83127840770832,4.36043785080455,6.91240671789512,5.57597301419282,7.05548054396071,6.61755141358593,5.98613000978604,6.4199978354865,6.31824759541289,3.24959740460686,5.30591240395586,5.34369573962114
E05013648,3.58059167148389,4.46949878854753,6.71497987028278,5.6476980149246,7.29514727666835,5.87985397979576,6.24046152300854,6.40371673731877,7.25875790187956,3.14428433471736,5.36361323181594,5.27373556663996
E05013649,2.93866994334105,4.13973324361841,6.53633578608031,5.27588777370085,6.33244756468223,6.43711951823259,5.90028829965172,6.18571261198178,6.58352543880712,3.48762376376745,5.15418681407122,5.23862878209602
E05013650,2.83149440776349,4.39865265501537,6.72866334656542,5.5333819319527,7.26740307258443,6.89202335717414,5.93167887083402,6.42222125839599,6.96829087774319,3.31688444927188,5.492294727831,5.36398577799614
E05013651,3.31320823942928,4.74755643485974,6.42631089526188,5.64228021739265,6.97263732272385,6.58216537719222,5.44127535774034,6.06450991601658,6.77838083018211,3.35136584341742,5.61584992931555,5.24703221828851
E05013652,3.66925849593506,4.52721109407975,6.66909971331077,5.88590448189492,7.47387409657346,6.30421217302734,6.13519509214824,6.54139076722559,7.1994301050193,4.00394201311563,5.62024206974039,5.17989456526966
E05013653,3.24968270050692,4.01698547289074,6.84048461156654,5.72727337866719,7.16657825659525,6.56303672644954,6.0777743876213,6.37024871740336,6.10665938639899,3.0835408357813,5.17082396313314,5.0334977342494
E05013654,3.05788652644273,4.23375835765505,6.61578435391602,5.34112811731838,7.13795229925017,6.29505342458878,5.92375276143048,6.28038686994831,6.53560852694229,3.60603199118028,5.10044597311051,5.13149903861977
E05013655,2.4041807683609,4.11269458309312,6.69369873659245,5.69362446015447,6.79522281797604,6.99820442111445,5.64785305306348,6.19728591554168,6.21078088404968,3.39240717157115,4.98138933256755,5.161676841278
E05013656,3.95234522126046,4.83728787436511,6.64294302879415,5.60046129775221,7.18342215215798,6.0765826604973,5.83831717005339,6.65338674985056,6.65796961520934,3.80485676133981,5.2119106259873504,5.17907387818225
E05013657,2.90046035202064,4.19479757055811,6.69056399879308,5.74028543396717,7.50112292634864,6.94395288568095,5.99031809075465,6.07816518030729,7.34840872523296,3.70403384910302,5.64398429982585,5.29471487081373
E05013658,2.98769430607385,4.3986623118745,6.77288446176753,5.65740424047271,6.75944849767671,6.82251738908519,5.81519562956067,6.37642604866646,6.90040634249844,3.61888519117302,5.53503297249265,5.11549787866242
E05013659,3.53754537458157,4.77675580341515,6.782090424112,5.67476524504,7.24981724056296,6.47854897660523,6.01950438702602,6.41814154695839,7.13921034883034,3.66271285773619,5.57092226909228,5.20656969375113
E05013660,3.5323075490229,4.27777113211262,6.65750344918381,5.55651564134364,7.29802296683931,6.17176094214842,5.91542122434366,6.28270651223986,6.51791191750639,3.53409408192025,5.21268412076072,5.10920456135914
E05013661,3.16944563436422,4.86874551066768,6.9214028785329,5.46387045400843,7.58026536318796,5.99339398449894,6.13649570657481,6.43813217322423,7.74958436791677,3.48729123772153,5.64187259583401,5.2383680678042
E05013662,3.16716323331162,4.31282570316481,6.64730486949251,5.54895112082247,7.04797123704573,6.33843868048813,5.94493334683126,6.30944117233515,6.60372808571357,3.40574896688732,5.38329012035648,5.10415863514906
E05013663,3.15148105137396,4.42976664396175,6.72477997801423,5.65639692590381,7.1274244135235,6.40528368171525,6.0142828856579,6.36675606240492,6.88008510514732,3.88984639344415,5.41558486472829,5.13431272372253
E05013664,2.7306866791705,4.43343913959611,6.74403046250993,5.51013510232726,7.245325264653,6.89900511485201,5.82641463761244,6.39635888692626,6.73024569809505,3.4887396331409,5.47885338561033,5.03610718933194
E05013665,2.64515996901003,4.39120569160916,6.63452468793949,5.46205247172291,6.98359526573886,6.08115642617863,6.09113862727084,6.25846176639228,6.26411242904471,3.43373401657934,5.34448231128925,5.09493404249499
E05013666,3.14476901281425,3.95418799584666,6.54928533690422,5.22080896523199,6.70289709759712,6.28129454276622,6.19743785413506,6.34520220208659,6.13649478868984,3.21279320543976,5.66312827416359,4.97083043480449
E05013667,3.74345332174849,4.87853483438307,6.71481197656669,5.95862849115801,7.34490489203289,6.88921582090081,6.3109865302458,6.42557718484824,7.28614963464557,3.60468968893916,5.88100226395046,5.14807538285469
E05013668,2.84842382866307,4.31885921667324,6.6494093809929,5.32614117598316,6.86659844594547,6.04807020917522,6.09025036786805,6.32504192796512,6.03519834026,3.36677279855496,5.35254292585403,5.04935082419047
E05013669,2.69622264422424,4.16173916850455,6.66936214277215,5.24861098858298,6.95326756734151,6.29865200696822,6.09707569282739,6.43732510622792,6.12364377412854,3.1132925406655,5.36024590613299,4.97925444470124
E05013670,3.62049250482761,4.39346607035669,6.71391122596542,5.66943462802669,7.08667398311006,6.38387746222753,6.07005377371185,6.32319730247913,7.22452574966354,3.93842203159736,5.5681769257158,5.10276918154309
E05013671,3.38209429904213,4.62283743124535,6.80148665037785,5.72981255367121,7.52257512894414,6.84018679970346,5.98073815455296,6.58652137825801,7.26624590807919,4.16389544379338,5.23398830137965,5.14185603796321
E05013672,4.94583604857681,4.98758150714,6.68656496864273,5.38263679477877,7.47181094062164,6.99098641973346,6.0504774491689,6.5406299696809604,6.40269791291354,3.21315828399073,5.43731928493829,5.54463501097813
E05013673,3.58134689606794,3.90471917984399,6.5984459751332,5.49434605281673,6.68242657671258,5.79639876439902,5.84007977637492,6.34041922366253,6.08104505562455,3.12721801950751,4.93360186636402,5.29601551938212
E05013674,3.02056354025359,3.82051833374248,6.3534189874034,5.22994763659497,6.14848132345925,6.3088014656479,6.08265836471604,5.96019022090069,6.14775621129307,2.80876513529204,5.17439575547954,5.32852179029587
E05013675,3.13808662660891,4.020191432722,6.50168428180592,5.51458322572803,7.08685047587805,6.51378518791064,5.70358408217579,6.1948417576683,6.50176467622087,2.75923227631307,4.84882599068501,5.36648031312237
E05013676,4.1402817171844,4.37127649491935,6.63114357573385,5.5963342180343,7.13468549426254,5.94545726167081,5.86815614497063,6.05622299234658,6.02989493139262,2.96175093757186,5.0428187102955,5.22575907152384
E05013677,3.0343150037884,3.65403901434744,6.53013952938509,5.36143177548816,6.73497294942924,5.32500210362898,5.7429070324858,6.17787216234243,4.72813150820247,2.71099795591362,4.12081619398293,5.27404140337357
E05013678,4.37204392788987,5.10032985542907,6.66901256163722,5.67138522138682,6.73151385715117,6.44512744189271,5.97155851091886,6.42830265684228,6.64970834211895,2.98344386824595,5.19916912597096,5.45245449470851
E05013679,3.81671006419048,4.23199238679963,6.16182216310102,4.58866706602121,6.17721004286956,5.01098321503614,5.08680250480903,5.41424984971944,5.27671180742238,2.86841712083944,4.72958571041139,5.09865280712524
E05013680,3.99696121087552,3.87343904410789,6.30421536522136,5.56887755541465,6.65001715738053,5.30574568943936,5.80149725347904,6.21171224154141,5.04837976682043,2.98768551542396,4.93609906075235,5.37391892658332
E05013681,5.27196387357514,4.12868567329956,6.81139947022519,6.18303270525528,7.7705894571101,7.06320489914479,6.57847919992601,6.55286290635807,6.86658086265488,2.95805138309887,5.32400466860958,5.51287624896339
E05013682,2.9046313669222,4.31967363585354,6.31934652566419,5.08290704300648,6.55257903186237,5.27422775765903,5.71557550304697,5.85428312051508,5.59974367203836,3.10133967551655,4.81245637581851,5.28744577725017
E05013683,4.0805597259175,4.55976064632628,6.62999407172964,5.54300415196139,6.99192054945586,6.15274721688085,5.8467600096857,6.40211793457113,6.11059799876002,2.89644670320719,4.85397269933455,5.33264027860116
E05013684,3.28569687043771,4.3867421554062,6.4953881935773,5.6387045670244,6.92901605223514,6.78697015236558,6.1163973125001,6.18541681279039,5.58664358446906,2.7017374578798,4.9278023502316,5.3374788636826
E05013685,3.11405442015457,4.37793315288741,6.27639500374534,5.35676829375773,6.3382571273261,5.29234454287965,5.71068031860031,6.4026887778636,5.49601809930334,3.01051386196171,4.54476180257439,5.31289407486476
E05013686,3.71640503587663,4.60646710384096,6.64384624912603,5.73022337062655,7.38965900664867,6.4838915480028,5.94577588294397,6.33849314007516,6.74699581682969,3.49214367479882,5.10432003161965,5.36969476268603
E05013687,4.09262097127252,4.6147524360463,6.63591775789126,5.54028431854553,6.97069002682399,6.02616252034996,5.82677106067238,6.25918687851401,6.67088005102073,3.11404140832235,5.13729160915938,5.31684717981553
E05013688,3.76182610096477,4.39498490087965,6.62858348759102,5.57173894768559,6.87567012638775,6.12685113305804,5.8982974500768,6.30360836657504,6.43508074720711,3.31875802229834,5.02718704573157,5.33750969295348
E05013689,3.11223013749711,3.6758690540672,6.63788599579648,5.31599519857337,6.28370738305086,6.21836675378744,5.9244394725177,6.24102411103909,6.46258868219294,3.04835102277933,4.66673751219811,5.25700864137615
E05013690,4.48972610189394,4.76911499775071,6.78963032757019,5.62944016136984,6.92478212209075,5.67744585389531,6.26480330349137,6.43195060109296,6.34353993220619,3.03338012092798,4.94234034999465,5.36030610364565
E05013691,4.12985537900942,3.32443806526565,6.18591961694839,5.48600518103486,6.37775729803729,5.53331332841258,6.30828489453989,6.05743938528207,6.53350071133669,2.95970024675859,4.34167586525915,5.41406129139093
E05013692,4.51286436204335,4.31505535652024,6.42053626096816,5.65001254071373,6.35951296148754,5.32485690811342,5.66958773297819,6.21646098887447,6.21452548321308,3.04242400765558,4.91916251351725,5.39377690319155
E05013693,3.6375295352491,5.08523919619581,6.75191830561043,5.75744553052138,7.4603671222349,6.52485873197692,5.67522176646167,6.40962346740595,6.17559245505142,3.07035474903987,5.48831820148803,5.48790793241348
E05013694,2.6234413096351,3.75748903898579,6.65255955462896,4.82652171720492,6.4253369361014,5.38744866607405,5.44790053791005,6.09270684001989,5.92573734453787,3.11126472571705,4.72782013473686,5.25589456696556
E05013695,3.99705835139701,4.026809678864,6.56060199984839,5.73892781680602,6.82300077465138,6.28433354921643,5.54349780087221,6.13774476806639,6.25852269106376,2.90144388022228,4.84928889242502,5.25087571611506
E05013696,4.05642257090658,4.69905623103647,6.87218724034121,5.64247280013978,7.20843426891003,5.84357812074454,6.33455021561158,6.37903958325936,7.04376461270098,3.17525692479205,4.92246044997202,5.3393849642111
E05013697,3.12552791100281,4.63915372854369,6.61815651669004,5.69971005339195,7.00367724856201,5.8108226588001,6.19052872912211,6.42193619797993,6.70011810696009,4.18743151180606,5.78916902194968,5.15053186072745
E05013698,4.01638849086238,4.65937058159675,6.47659301985828,5.67482786755654,7.16792376729706,6.18204658004212,5.63475154638777,6.04520058765807,5.85163375982681,3.63788570271836,6.06332917626006,5.31182194479467
E05013699,3.16378733663422,4.22597213015226,6.60592044629067,5.45080200283043,6.817954784923,6.27757431754761,5.68793990643904,6.11724197089537,6.87383487491619,3.63743607293482,5.57946334170192,5.16907314181075
E05013700,2.85452877204349,4.13931500451541,6.59828171214756,5.45219101280773,6.86224465549935,6.10448610402712,5.69749742550765,6.31480321821306,6.23235768219983,3.58203681219151,5.58588591052698,5.11087092287176
E05013701,3.19991603523025,4.35509975730518,6.62935932104405,5.48717630815278,6.85181531968273,6.23247917931628,5.85153848512042,6.31473631049247,6.55706698069647,3.70521763709963,5.58912724194319,5.14498952456499
E05013702,4.46331210707556,4.4448358099714,6.66809145390838,5.03396783288107,6.80378229492217,6.65854795178667,5.911843260404,6.4337391148293,6.25567217034262,3.43808800888467,5.81249060432363,5.13741619555288
E05013703,2.83719092785133,4.24496960460599,6.59140511851703,5.49380300154338,6.82596683357956,6.17209651458658,5.71809520991864,6.32444651676372,6.22472211144382,3.7696280401996,5.67084240873238,5.11055259969317
E05013704,3.41299803329897,5.02113344603173,6.59939567765523,5.53484943721388,7.2121293870238,6.91016582678018,5.92051088471031,6.54612906548395,6.53557711151434,3.95414844335614,5.50581315614874,5.12568512701568
E05013705,3.25682880832781,4.49837131811963,6.87685027966827,5.51636560061272,6.8102669736469,6.58942975919061,6.26783806660658,6.45230184887697,6.44504884501276,3.507693894817,6.08094111239631,5.09498741448159
E05013706,3.09549861667113,3.78367670934643,6.547217605642,5.65166905705012,6.76672323412017,5.51557206109276,6.02768711810598,6.40281745442082,6.4326726089435,3.79670572228266,5.35659266436025,5.11393000705212
E05013707,2.53787665496601,4.38579493556042,6.70387069400252,5.42884489000074,6.99257521032902,6.33547633064674,5.97270476424517,6.40100084825165,6.57786696780449,3.66528264485233,5.84091237604972,5.16219848398098
E05013708,2.91311031272167,3.97109447479631,6.19261132855181,4.8416508414064,5.47136319606759,5.51914795874369,5.63439986250527,6.04577216204457,6.51924865229321,3.60832615155977,4.81751871290161,5.12809624201994
E05013709,3.22735538290991,4.26035062687622,6.67345857517694,5.38940809392609,7.30921766642796,6.24602862196733,5.85827183259711,6.41679272986205,6.32452787467004,3.87013119795666,5.67250799819364,5.12091043330263
E05013710,2.98904497220332,4.45586024950442,6.64049210658762,5.25784126006756,6.86598094254624,6.30118872576907,5.81120150063877,6.13093498250538,6.28546591465001,3.9172026254146,5.63233595364323,5.12555619229419
E05013711,3.53072459069948,4.00878689612195,6.46402677520323,5.78093365859828,6.97670950820566,6.35027699465909,5.91478232989621,6.4337893393299,6.30164385462879,3.62574149964969,5.6821258639194,5.04297480358297
E05013712,3.18455453551601,4.37579362633715,6.47622342278621,5.42437307631142,6.83718812116366,5.92933905883084,5.42350200314602,6.00551042526061,6.72916324200801,4.03442477853337,5.68293523958484,5.14134228183221
E05013713,2.9922274667793,4.59343241222841,6.40356570270799,5.39803701166432,6.58565391690863,5.55821934636351,6.01942584121683,6.31137815738757,6.56461502147924,3.73264986139426,5.98883166039812,5.24280197827974
E05013714,2.65503421803007,4.32699981276954,6.65308946752131,5.35786200997313,6.83130073686761,6.40364179153719,5.65323201907828,6.18457393178383,5.7581497237844,3.38106512305484,4.86429810269196,4.98632016080656
E05013715,3.20127198225376,4.45932481401857,6.70433813715598,5.84674531617248,7.1378431858797,6.96452990869103,5.36167516419455,6.21558955558029,6.74496637278788,3.91262652814876,4.91039865718732,5.08192394527834
E05013716,2.61485718494171,4.33074342271054,6.88968974759474,5.69329436974433,6.62854510554477,6.7188705812315,5.45316224703552,6.56379046272196,6.68421145236479,4.21810880934364,4.72584434496067,5.07263346086764
E05013717,2.47884321369099,4.17439435911186,6.71973444760564,5.46104257062178,6.6900979602311,6.00932304975682,6.16737165510972,6.29014353462502,6.50678117088806,3.3946648336446,5.00206668286093,5.01244304335208
E05013718,2.23116374725607,4.43868405231146,6.80366560149238,5.78305705661573,7.34692201005781,6.75847266701808,5.60322785867678,6.53940322732631,6.8922206184620904,3.75679228242131,4.97665484532156,4.99977575823322
E05013719,3.32266801664758,4.00158171027338,6.68631682002092,5.13665496257712,6.38965043829837,6.77586152978978,5.46643792570802,6.25293541516048,6.19175886964925,3.97418191539554,4.76082092662352,5.03444684789
E05013720,2.43863178998263,4.09540727936043,6.56768803034355,5.10057712599118,5.9963791733137,5.66248363281913,5.47143696762087,6.18055159048848,5.84053867024694,3.25743360295136,4.75707177364286,4.9711610832739
E05013721,2.60459826239883,3.90414661405116,6.7049776716514,5.76174264334289,5.84317075073922,6.2944626414093,5.3756005383176,6.34912337525321,6.67244064578938,4.0680962005545,4.97474411803486,4.99525245347569
E05013722,2.7464883693998,4.89795695893243,6.86369963677171,5.61411167487903,6.92144521420563,7.10808693866736,5.69540092157056,6.52121208960698,7.02187085621863,4.01518069779505,5.04842085237502,5.08190828702444
E05013723,2.91851284647162,4.28124079614059,6.75157637710393,5.28524678776731,6.72508468030736,6.2842732143951,5.55039670952655,6.23940197057034,6.14078684975883,3.36798483543063,4.77516649901028,5.03897435043878
E05013724,2.85318903345958,4.1981903273338,6.94695346599633,5.52546299457561,6.50543126717273,6.11463708805669,5.81807176410776,6.64331862153123,6.55145428840977,3.99317185582209,4.92473548685227,4.91443745636918
E05013725,3.25573544257315,4.58741608372156,6.73680607911284,5.23820210825543,6.95665656481192,6.3832764141301,5.75010448368029,6.41362425490534,6.32152437200946,3.77929289487245,5.19780491990416,5.00271455798801
E05013726,3.16885470939975,4.73649725049972,6.78080693190983,5.3751047468536,6.82367703199523,6.46119362899448,5.4634107277075,6.38354738154201,6.66483453549011,3.7384885257677,5.40406597887572,5.08333613085488
E05013727,2.95136216173369,4.27078035350425,6.65805604677203,5.20712635542538,6.4436569793685,6.45157077949094,5.88063604595039,6.40946090967895,6.30192612750242,4.3258637388345,4.87374026917419,4.98917104441051
E05013728,2.36023283401009,3.66675710793128,6.82424051470244,5.75980007953223,6.58142497821809,6.80063774121919,6.0546857879649,6.21828731599571,5.80633789207356,3.96727975670346,4.63844404697798,4.98048335255086
E05013729,3.09433888922846,4.34202112430811,6.81958873417055,4.66041421985679,6.21204863029657,5.95912716469327,5.31244090150956,6.40465575139701,6.01797682018826,3.90544229968198,4.83326137261212,4.73375388158388
E05013730,2.1554700469315,4.17798231822217,6.71148894863105,5.07567482335374,5.86959773543415,4.8785695604118,4.93077230000836,6.00802856347744,5.69382239788901,3.62830579030706,5.1201940359293,5.0904946124021
E05013731,2.45872164276859,4.82771442095771,6.8911574610543,5.58495315729042,7.09996861246842,6.37009969663292,5.58441765725719,6.45203065363527,5.82821831958215,3.66000661515461,4.92296961557797,5.23290956976837
E05013732,2.60241890976074,4.10583161260314,6.37847000032682,5.2923554450575,5.81405750273786,5.57907247878928,5.73168086759502,5.84329705216146,6.51643980914648,4.08639038133688,5.43325441221969,5.07005448723529
E05013733,2.74413313942999,4.26140596041303,6.80646735660527,5.55253998706777,6.88322859618405,6.25191832754561,5.77762824391931,6.20882755284959,6.57468917250519,4.05330500443542,5.4460168217717,5.24499096250497
E05013734,2.85928544313032,4.35595627501935,6.70098785679031,5.50364976952916,6.81037251387663,6.2214485614415604,5.8365903195121,6.30812302573358,6.72426721880661,3.8871599411797,5.5386997138136,5.20418687212575
E05013735,2.92028135733879,4.43386634562117,6.70829672390186,5.52959378377725,6.8383649216354,6.22080579617856,5.84395421496814,6.31422243042853,6.86859999769533,4.00711223778594,5.59450665581049,5.21365898989341
E05013736,2.71916541714688,4.16315530465848,6.64198040745669,5.4139589811182,6.68496039401052,6.12914266864442,5.75756714631932,6.24783088402125,6.39439423376517,3.61728549374439,5.47017257585979,5.15790846249868
E05013737,2.48505595905727,4.55629937430615,6.72135930448549,4.97822529968585,6.57569497229725,5.12419347194428,5.56562968474297,6.04938475749495,6.24128415915436,4.0896212496062,6.09608133710208,5.22939013873744
E05013738,2.54014739633956,4.35631990212104,6.730321984371,5.52904061237564,7.17425694144903,6.11212715407203,5.87211163562204,6.3634595184867,6.94426179492754,3.90448556464559,5.60833922411377,5.20788983531757
E05013739,2.79261794051562,4.2161446068366,6.90436588621998,6.03704805963702,6.990428635306,7.14768556648188,6.10608714498416,6.39201680309694,6.80560946303554,4.62545727608579,5.95812601228405,5.19479393584221
E05013740,2.86843321816195,4.2672059519528,6.64622496904349,5.32108210019387,5.97942132594097,5.12893836671932,5.90150483450879,6.03094664397295,7.07514163741275,4.07236184571981,5.60909029479388,5.21412863032285
E05013741,3.25134402542979,4.31636343181647,6.59674072499859,5.64933696806186,6.99035450243668,6.17145846062725,5.87643506368432,6.38450020594705,6.32923239182866,3.88025558885837,5.78466497842805,5.14936028090861
E05013742,2.99170596182211,4.33386680543862,6.69948947077111,5.05276641448085,6.67262797203729,6.48255196924529,5.6567186153924,6.2597979281606,6.38479837532125,3.86505186516357,5.41737257227541,5.17513745709208
E05013743,2.78377930204274,4.33206137941654,6.7214361210371,5.58942663254247,6.83197694452715,6.26746867959599,5.8725088366144,6.3286924179471,6.88158463089454,4.24345297996893,5.54682216945775,5.19292974898285
