wd24cd,SUBD__Belonging..Connections.and.Leisure__Arts..leisure.and.sports,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,SUBD__Belonging..Connections.and.Leisure__Social.relationships,SUBD__Foundations.of.Prosperity__An.inclusive.economy,SUBD__Foundations.of.Prosperity__Secure.Livelihoods,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,SUBD__Opportunities.and.Aspirations__Freedom..choice.and.control,SUBD__Opportunities.and.Aspirations__Good.quality.basic.education,SUBD__Opportunities.and.Aspirations__Lifelong.learning,SUBD__Power..Voice.and.Influence__Political.inclusion,SUBD__Power..Voice.and.Influence__Voice.and.influence,DOM__Belonging..Connections.and.Leisure,DOM__Foundations.of.Prosperity,DOM__Health.and.Healthy.Environments,DOM__Opportunities.and.Aspirations,DOM__Power..Voice.and.Influence,CPI_z,CPI_0_10
E05013507,4.08128881629185,4.49649389006846,6.62377722109932,5.47635003735593,6.69080385007799,6.26365274549163,6.36436541447141,6.29807334872744,6.73545461770875,3.72390375522294,5.05727062755219,3.97564606204246,5.0671866424865435,6.08357694371696,6.3140090799815205,5.585810573886377,4.516458344797325,-0.17739340817655264,4.428509837106056
E05013508,4.72385395408942,4.15361976573439,7.0538013537675,5.84455653216095,6.89312775041364,5.90267656580015,6.41953799983787,6.02139589020238,6.45020963452116,3.8659183198978,5.03475076145557,3.8190814786521,5.310425024530437,6.3688421412872955,6.16110728281901,5.445841281540447,4.426916120053836,-0.07687365388688105,4.607616078142249
E05013509,4.11298641116522,3.88178886366449,6.49913053723835,5.38648882641605,6.63555188029628,6.10388961129348,6.24513198369387,6.20928644115686,6.04923779207574,3.24915035714007,4.72335152150352,3.9712467782263,4.83130193735602,6.011020353356165,6.174510797493675,5.169224863457557,4.347299149864909,-0.9533195849537205,3.04596347270031
E05013510,3.13130056171089,4.51587200760578,6.76365520503428,5.09725440569181,6.03802909802734,5.50848600052941,6.42916137351245,6.4009353036085,5.9636078954374,2.8364333926011,3.84849075669407,3.29719991309177,4.803609258116984,5.5676417518595755,5.9688236870209295,5.066992197215667,3.57284533489292,-2.0888170009283455,1.0227325633264708
E05013511,4.38170182053857,3.83725848545495,6.64782679819313,5.01154524588064,6.013791122,5.62001829845469,6.4493335293319,6.23317146107565,5.57340331312453,3.4732758104171,4.96014695763336,3.94411439221343,4.95559570139555,5.51266818394032,6.034675913893295,5.09328352820576,4.452130674923395,-1.2030274810554482,2.6010335885806826
E05013512,4.71365566225757,4.20650612372729,6.57872723798601,5.46409460243196,6.54377133293096,6.25091441705994,6.30487106503196,6.27175780737116,6.14833609802017,3.19858802097558,4.95786271558214,4.00534678863057,5.166296341323624,6.003932967681459,6.2778927410459495,5.20622730878897,4.481604752106355,-0.4748563694032394,3.898489910084791
E05013513,3.51669149652905,4.09854204483019,6.59513992021765,5.3145319553066,7.11158520097781,6.32202798844728,6.08595172431464,6.65131351264322,5.90555306813224,3.22001652559361,4.80374743568091,4.04410505210302,4.736791153858963,6.2130585781422045,6.20398985638096,5.258961035456357,4.423926243891964,-0.762968168056196,3.3851318978258007
E05013514,4.28026744108519,3.19223007836151,6.25497450913605,5.51783936177117,6.41784799595986,6.00551660786161,6.36150841051108,6.88019016405515,5.95606330651856,3.08945752771343,4.70349874635642,3.81995477137529,4.575824009527583,5.967843678865515,6.183512509186345,5.30857033276238,4.261726758865855,-1.1546774133663282,2.6871838078966643
E05013515,4.07148115712094,3.76583820592811,6.9175767343915,5.2036568165248,6.6694410541474,6.9341331811056,6.42956864237265,6.23824904941654,6.26658524796537,3.59530599230439,4.91555566730537,3.98990342731927,4.91829869914685,5.9365489353361,6.681850911739125,5.366713429895434,4.4527295473123205,-0.3769964666289602,4.072856823911097
E05013516,4.36990677775343,3.87691110086937,6.5128457543634,5.39255963530236,6.52506847660681,6.03218505067671,6.40083494010195,6.25084218821305,6.71565872635137,4.07194811877452,4.94583841282685,3.79348854299699,4.919887877662067,5.958814055954585,6.21650999538933,5.67948301111298,4.36966347791192,-0.4879677228377613,3.8751280819033673
E05013517,3.9048251574075,4.14976223714772,6.41918084362378,5.32263847644004,6.65508134926238,6.08211035117322,6.45106873722051,6.18440143048485,6.51292013217972,3.64079178843261,4.99579062104165,4.08913312471956,4.824589412726334,5.9888599128512094,6.266589544196865,5.44603778369906,4.5424618728806045,-0.5476906986431456,3.768713598744438
E05013518,4.20271976664589,3.79712516700842,6.57474858088921,5.79042266955328,7.0289055845019,5.37331013118743,6.49790595981168,6.14325302421782,5.9587733805334,3.61076093537739,5.51785295488786,4.27854865537928,4.858197838181173,6.40966412702759,5.935608045499555,5.23759578004287,4.89820080513357,-0.331642998307701,4.15366769821513
E05013519,3.95673672885537,4.17037813668755,6.84564414916354,5.23840797356841,7.13152794013646,7.08396097879672,6.5505485433225,6.50442936880807,5.51373235221921,2.83181435953956,5.40292260750036,4.15557878586586,4.99091967156882,6.184967956852436,6.81725476105961,4.949992026855614,4.77925069668311,-0.12116258265079487,4.528702001934252
E05013520,5.242215791892,5.29880163246273,7.03330803976523,6.01040444631297,7.50960179633841,6.48741636002668,6.8273925579766,6.54322162037441,7.3033056028093,3.73499042150573,5.73146191409912,4.32381189761086,5.858108488039987,6.76000312132569,6.65740445900164,5.860505881563147,5.02763690585499,1.7281953247280073,7.823890549318255
E05013521,5.13675591662169,4.84636981881271,6.92865126558499,6.10226657313682,7.36507259536215,6.8938558463909,6.81355533603722,6.52925989571389,7.32566705337918,3.79606818886351,6.11801931691901,4.47307321219937,5.637259000339797,6.733669584249485,6.8537055912140605,5.883665045985527,5.29554626455919,1.8898155431986516,8.111865684258472
E05013522,4.22897973357279,4.37363595368995,6.71736606184884,5.67603663961297,6.94897510724066,6.34667336642367,6.55419287995901,6.39753211610595,5.91823161470225,3.77053061705793,5.58539131437023,4.25140234103526,5.106660583037193,6.312505873426815,6.45043312319134,5.3620981159553764,4.918396827702745,0.2455016463139898,5.182024846149211
E05013523,4.59306938199096,3.94467278691197,6.84590908716897,5.69946161461708,6.81974928896465,6.07931971596744,6.4723610561856,6.33934484367701,6.03580202375476,3.31453298637344,5.73464324214075,4.25235406922384,5.127883752023966,6.259605451790865,6.275840386076521,5.2298932846017365,4.993498655682295,0.0880146213425805,4.901414241259375
E05013524,4.31404690717342,4.50345676397049,7.05223440663817,6.1560172638183,7.48122376851083,6.78875354990324,6.63280177254639,6.40083341321952,6.97460264065505,3.51309862553447,5.39242896554637,4.22052001723174,5.289912692594027,6.8186205161645645,6.710777661224816,5.629511559803014,4.806474491389055,0.9670448347880605,6.467671524715952
E05013525,4.21553073470013,4.72780654754979,6.69789810580947,5.72140621613529,6.94104226161242,6.39757201994846,6.5012930782396,6.48728946784398,6.73111479224189,3.62191584439937,5.60057551413844,4.28715529044806,5.21374512935313,6.331224238873855,6.4494325490940305,5.613440034828413,4.94386540229325,0.5528073427819701,5.729582572810358
E05013526,6.13544842798162,3.80930267692764,6.71146175221021,6.37267764637273,6.91304097514954,6.32062137024938,6.83929233923173,6.58021607376327,6.49533193202776,3.13718017519426,5.7887544740685,4.26586739608185,5.552070952373157,6.642859310761136,6.579956854740555,5.404242726995097,5.027310935075175,1.0165961531244931,6.555962134142344
E05013527,5.21515980213625,3.71637869089031,6.56741154655905,5.5570228806182,6.82617567958704,5.55631798170855,6.4499265184565,6.28425174698306,6.15235064052543,3.64003447992856,5.53345713085898,4.22149725692637,5.16631667986187,6.19159928010262,6.003122250082525,5.35887895581235,4.877477193892675,-0.09042703639069985,4.583466641937011
E05013528,4.5927311927368,4.02336716178289,6.60985862628028,5.77272325953821,6.99549481412199,6.55158390852814,6.6007982142609,6.38049273812075,5.88592638738029,3.56369408845425,5.36105105000706,4.21707998390532,5.07531899359999,6.3841090368301,6.576191061394519,5.276704404651763,4.78906551695619,0.16915529021660475,5.045990800363462
E05013529,3.6510299761743,4.91311447648346,6.88926789060227,5.81825486508165,7.20994228276817,5.73659798180468,6.5588886398046,6.24565662813478,6.67501531100229,3.61890881346548,5.33983209407887,4.33611064236262,5.151137447753343,6.51409857392491,6.14774331080464,5.51319358420085,4.837971368220745,0.26062584607301426,5.208973166771973
E05013530,5.47964414074975,4.38754365556137,6.91964171441123,5.97650567626238,7.16685513059227,6.55337841949633,6.86276265280188,6.4785393398041,7.47381545289255,3.86304804739906,5.67493238892355,4.4542007793053,5.59560983690745,6.571680403427325,6.708070536149105,5.938467613365237,5.064566584114425,1.5165022959541687,7.446695609824208
E05013531,3.5151669795748,3.44953616583671,6.01715103200928,5.3244526960154,5.30715081451746,4.52942069814378,5.91106788246119,5.8692050799388,5.65670444354348,3.22254117657133,5.39518741215864,4.24771355056691,4.32728472580693,5.315801755266429,5.220244290302485,4.916150233351203,4.821450481362775,-2.1732701960820493,0.8722537401900096
E05013532,4.30918383973608,4.19730106927099,6.59252778645258,5.70393974603022,6.34100038731485,5.86721861170893,6.34579869440195,6.31039478371329,6.08642854626836,3.16135572783811,5.34181761912259,4.23619261882728,5.033004231819883,6.022470066672534,6.106508653055441,5.18605968593992,4.789005118974935,-0.44032674371635283,3.960014846201757
E05013533,4.29682312824855,4.01025090976064,6.59307293717252,5.42281883466975,6.34559461890993,5.60249840132705,6.21248671143107,6.0257242374589,6.17055491759952,3.23738663618701,5.72096501566149,4.25788061670088,4.966715658393904,5.88420672678984,5.90749255637906,5.144555263748477,4.989422816181185,-0.565509734740852,3.736963614903935
E05013534,4.01906845395646,4.12264606059992,6.65561049962214,5.60959934254082,7.10319846560029,6.1408007821578,6.47394574132502,6.2676209874568,6.21305888959818,3.28178547680631,5.50024945096789,4.29484568810884,4.93244167139284,6.356398904070555,6.30737326174141,5.254155117953763,4.897547569538364,-0.059552865916390134,4.638478282761649
E05013535,3.82864446627187,4.61863777910035,6.91646833573439,5.53301350926109,6.6310103264212,6.17216853132128,6.45317913933354,6.36941387331586,6.80982816994979,3.47553193916868,5.81510234798899,4.24283668980335,5.1212501937022035,6.082011917841145,6.31267383532741,5.55159132747811,5.0289695188961705,0.26701003629347564,5.220348525978999
E05013536,4.5036583407649,4.51902659538284,6.74973396746611,5.99583413237864,7.382053450525,6.72887439860931,6.63483315729418,6.39939088475287,6.64987108721082,3.82203321343527,5.64886511721184,4.24050636038094,5.2574729678712835,6.68894379145182,6.681853777951745,5.623765061799654,4.94468573879639,0.9553135588743772,6.446768720622307
E05013537,3.18458406724939,4.31601302921884,6.53947035171238,5.56288339586,6.55632682014468,6.82092378675297,6.16197225846628,6.22004570623102,5.49119152645034,2.86680908474612,6.21391914312343,4.20876813827638,4.68002248272687,6.05960510800234,6.4914480226096245,4.859348772475826,5.211343640699905,-0.364913115931417,4.094386955354937
E05013538,4.65035169568843,4.03675405462643,6.76961670551762,5.81232492506149,7.19737167453138,6.71106754385338,6.55545968590443,6.28307844864566,5.4863462244712,2.98423723678838,5.32036844772363,4.1903962511632,5.152240818610827,6.504848299796435,6.633263614878905,4.917887303301747,4.7553823494434155,0.04698368547954615,4.828305261431911
E05013539,4.43596765727809,4.09033627640371,6.64134010021154,5.57551562715744,6.76669924457139,6.15081069049757,6.34786352198581,6.26938968904093,5.90164207879391,3.00387442310377,5.43930249422199,4.21272102896013,5.055881344631113,6.171107435864415,6.24933710624169,5.058302063646203,4.82601176159106,-0.3078241120104713,4.196108223667187
E05013540,4.78003588489126,4.71352400215638,6.78260722662855,5.91593884634692,7.41025287180644,6.51023197577664,6.64196208881937,6.39421320108883,6.9363872572233,3.93628101842499,5.80580728871694,4.38929435278768,5.425389037892063,6.66309585907668,6.576097032298005,5.7556271589123735,5.097550820752311,1.2393484806014163,6.952862547781283
E05013541,4.79400052767568,4.37997755273195,6.37172433161018,5.36332951454398,6.75095268852307,6.19816709776159,6.08803148519292,6.4116703535313,7.56058111028782,3.79812273899895,5.85920716942721,4.27558914604215,5.181900804005936,6.057141101533525,6.143099291477254,5.923458067606023,5.067398157734679,0.5051943602679075,5.644745692906723
E05013542,3.49235371480168,4.40340526769014,6.52792660360245,5.55577861833131,7.00884306754996,6.82036955054131,6.42062857648624,6.30517287401925,6.50765428886757,2.81967523395432,4.67593800060672,4.55782463029156,4.807895195364757,6.282310842940635,6.620499063513774,5.21083413228038,4.61688131544914,-0.2794208116378591,4.246717264633408
E05013543,4.89060168615831,3.4297625302456,7.07164290088197,5.7332408562182,7.48681282928063,6.72966560612353,6.42158543879259,6.3751083962137,6.58102078406843,2.87570111377551,4.90145332332765,4.50582234931105,5.130669039095293,6.610026842749415,6.5756255224580595,5.2772767646858805,4.70363783631935,0.2793273167866408,5.2422954738651
E05013544,4.08228725339518,3.96589639447945,6.53622553340934,6.03261557167504,7.40810456860431,6.10279647748732,6.19169871929549,6.39160665385009,6.27568728051745,3.36539389461177,4.68802169469365,4.39078033419528,4.861469727094657,6.720360070139675,6.147247598391405,5.344229276326437,4.539401014444465,-0.23171471875177252,4.331720048730229
E05013545,4.31493474322864,4.13258490587757,6.60358135101487,5.66553581469947,6.77980396955728,6.2153606616799,6.39074573492511,6.31287958948805,6.17850821327112,3.14353341962258,4.84312992217723,4.38588906797384,5.017033666707026,6.2226698921283745,6.303053198302505,5.2116404074605835,4.614509495075534,-0.3385325064802747,4.1413919627629525
E05013546,4.07438743977254,3.86833997577834,6.41403418462878,5.82235974623043,6.7827766005063,5.89199215899998,6.00877178209865,6.12588051053297,7.0939895448601,3.52347528578166,4.75781669420608,4.41823810802882,4.7855872000598865,6.302568173368365,5.950381970549316,5.58111511372491,4.588027401117451,-0.45064483386680976,3.941630058509226
E05013547,4.34893791925857,4.30529999306819,6.6096732637695,5.71943704942932,6.86354114118573,6.2598164793648,6.40910549456234,6.3367130897807,6.51701853501807,3.19756903369279,4.97556729558324,4.42000326293169,5.087970392032087,6.291489095307526,6.33446098696357,5.35043355283052,4.697785279257465,-0.04666462036632427,4.661442576997502
E05013548,4.74318052146123,3.70871761499295,6.457503117426,5.57177765942141,6.66968707932611,5.7401866186041,6.33638282779529,6.34710516899531,6.22088497658309,2.78560663389941,4.69141951847202,4.45541452304494,4.96980041796006,6.12073236937376,6.038284723199695,5.11786559315927,4.57341702075848,-0.7064908432525577,3.4857632754176104
E05013549,4.31311710425523,4.51743754260303,6.67838824603069,5.68584290422436,6.93193307592919,6.29781823780797,6.38183182587688,6.37071555216865,6.52531943276732,2.96259374125113,5.00164323158567,4.52623569560757,5.1696476309629835,6.308887990076775,6.339825031842425,5.2862095753957,4.76393946359662,0.04266562084485277,4.820611327729661
E05013550,3.293743040004,4.29142902822486,6.31697724882666,5.52379045611578,5.73392405916413,5.35492877460343,6.26273907401354,6.11068328449016,5.78153201525838,3.32690582244959,4.68589581259309,4.31990011082713,4.63404977235184,5.628857257639955,5.808833924308486,5.073040374066044,4.50289796171011,-1.514527016004033,2.046003274555171
E05013551,3.96017986844636,4.26105141045064,6.53109314681443,5.79012622610167,6.71113845393612,6.76228221487553,6.42598989361418,6.4065298130511,6.28281726403217,2.95034831987344,4.75779206119158,4.4436446060189,4.917441475237143,6.250632340018894,6.594136054244855,5.21323179898557,4.60071833360524,-0.23494314970377125,4.32596762587222
E05013552,4.35860670941103,4.45041386910535,6.70150808494038,5.76677599777073,7.17886671275348,5.94909019000547,6.4590397545561,6.3479921272137,6.32412427268911,3.02031401147261,4.62827165500438,4.51471271555697,5.1701762211522535,6.472821355262106,6.204064972280785,5.23081013712514,4.571492185280675,-0.1441763552576578,4.487696029199791
E05013553,4.82029362807634,4.32728374473703,6.64281853484372,5.96672119061096,7.01899368491563,6.6867015872356,6.49527095998829,6.40325984389308,6.89255800678978,3.33463601533238,4.98008786558803,4.39192262033489,5.263465302552363,6.492857437763295,6.590986273611945,5.54348462200508,4.6860052429614605,0.5121776173431807,5.657188470286951
E05013554,4.31840109970374,4.4006819805042,6.64369692848724,5.70098879238972,6.89400142096246,6.27957785294943,6.40037451663676,6.35063786415806,6.53381323220067,3.10303254767638,4.98898153541036,4.46712483487765,5.12092666956506,6.29749510667609,6.339976184793095,5.32916121467837,4.728053185144005,-0.002738117835413695,4.739710881628512
E05013555,4.47200532262823,4.70177575318896,6.74172882286868,5.62060371453116,7.09296405752768,6.47145271249404,6.20155992173081,6.46603434749338,6.8697985743122,3.02275945798016,5.20827809900747,4.56954831969546,5.305169966228624,6.35678388602942,6.336506317112425,5.452864126595247,4.888913209351465,0.40974705526145494,5.474677549211535
E05013556,4.2618020372122,5.29933671490742,6.9566357166952,5.8498470060091,7.56809386543202,6.80322497217355,6.68349588340919,6.70621853685456,6.95447942052257,2.90228866688164,5.00346344180227,4.5107827774189,5.505924822938273,6.70897043572056,6.7433604277913695,5.52099554141959,4.7571231096105855,0.9804940431014341,6.49163534320062
E05013557,4.53244013900134,4.67033766595178,6.44216712810328,5.72362375435533,6.79263314772436,6.54029179947139,6.41017535637627,6.18785855243035,6.37462564782103,3.04723560179134,5.30384566787712,4.42001663732769,5.214981644352133,6.258128451039845,6.47523357792383,5.20323993401424,4.861931152602405,0.1540869098884318,5.019141938881912
E05013558,4.1491472932627,4.40864013586284,6.42300276493694,5.41810572097124,6.24073780012227,6.85025708206853,6.35320316830858,6.31057969790859,6.3743479860265,2.98518336066137,5.06316038299144,4.23979323043578,4.99359673135416,5.829421760546754,6.6017301251885545,5.22337034819882,4.65147680671361,-0.36863550121022143,4.087754403975493
E05013559,3.78085029120877,4.20499340664324,6.76178684664154,5.76858120721633,6.50796783123028,5.88567889305779,6.39606415047253,6.32519525956982,5.97445338574247,3.14998384080432,5.13960709365732,4.39529874052943,4.915876848164516,6.138274519223305,6.14087152176516,5.149877495372204,4.767452917093375,-0.49231599941880566,3.867380316512177
E05013560,5.06038056332023,4.36501896970189,6.55141709143039,5.98980324463227,7.17828565765107,6.22185910008385,6.33076416558326,6.56349829098569,6.65341990453856,2.7650112152698,5.13617748353943,4.6251029012394,5.32560554148417,6.58404445114167,6.276311632833555,5.327309803598016,4.880640192389414,0.4254133146696194,5.502591712487425
E05013561,5.19171933008192,2.67750536146101,6.44297829081323,6.11739541238064,7.06240105688018,6.55649595668785,6.83770488278539,6.48679019219366,6.16022830641634,2.85824155044035,4.41376025039186,4.36782356960524,4.770734327452053,6.58989823463041,6.6971004197366195,5.168420016350117,4.3907919099985495,-0.29872377904320835,4.212323209880217
E05013562,4.3086975818012,3.5038429201876,6.3950930236566,5.72867454161917,6.31398947056215,5.16447539012311,6.64986977038619,6.32979829018512,5.61473781994437,3.053998134049,4.73296736600592,4.35775157834912,4.7358778418818,6.02133200609066,5.907172580254651,4.999511414726163,4.54535947217752,-1.153292541043276,2.689651375369842
E05013563,4.2766935481575,4.2370514221112,6.61132414669542,5.69137591417257,6.8194589516754,6.21257634726412,6.40758277022602,6.32358020667127,6.38344726720255,3.27606375977911,4.8969116960708,4.41230603255761,5.041689705654707,6.255417432923985,6.31007955874507,5.32769707788431,4.654608864314206,-0.17470068448615114,4.433307736004088
E05013564,3.01029663926421,4.35405953967591,6.54538118310233,4.96748121824822,6.95334870341997,5.67990579176814,6.41943517047367,6.27757746773276,5.88100265599324,3.3845988202865,4.47028693346688,4.33632455820918,4.636579120680817,5.960414960834095,6.049670481120905,5.181059648004167,4.40330574583803,-1.167985011134984,2.6634723112818097
E05013565,3.73224812115696,4.36735627553048,6.87054199416627,5.2460836062944,6.98200969856928,6.22599969439444,6.37913389202946,6.28659246376714,6.27237381145387,3.14017403427345,4.69371955787955,4.26297270434318,4.990048796951237,6.11404665243184,6.30256679321195,5.233046769831486,4.4783461311113655,-0.5236826052979974,3.811491253583348
E05013566,3.7951491273873,3.80500719216866,6.30867738584766,5.06608444245867,7.0774299257357,6.73791963415257,6.02397072114431,6.21459407051833,5.53600652670559,2.95431340716882,4.69128069798287,4.04652595237585,4.636277901801207,6.071757184097185,6.3809451776484405,4.901638001464247,4.36890332517936,-1.1321652404562963,2.727296029578517
E05013567,3.93150586586684,4.13298728688196,6.71325069362058,5.58726375316955,7.03055259265505,6.5984856138533,6.36412352562471,6.38706384960953,5.94124645482092,3.29690762956176,4.96343376489095,4.42662901926371,4.92591461545646,6.3089081729123,6.481304569739005,5.208405977997403,4.69503139207733,-0.18803930548918085,4.4095409621461394
E05013568,4.17433097541333,4.37542148764275,6.71710613678011,5.38726350351608,6.82208112259917,6.26960919956566,6.29050676057952,6.34108738073418,6.0495756978371,3.07410920194522,4.90711687586146,4.31592379897403,5.088952866612064,6.104672313057625,6.2800579800725895,5.1549240935055,4.611520337417745,-0.40777462192104436,4.018016263074591
E05013569,3.19073824061435,4.01100966270383,6.51487411200514,5.06845458068124,5.82793578410232,5.33656738879255,6.199949897244,6.23381091297855,6.07848373752776,3.57169513142078,4.9842552228159,4.26333358118291,4.572207338441107,5.44819518239178,5.7682586430182745,5.294663260642364,4.623794401999405,-1.4344371160451193,2.1887075721131266
E05013570,3.64017183660029,3.93842088896782,6.48110495675093,4.95238063197449,6.39867300205557,6.37225648445597,6.13152399716008,6.30830998766112,6.08093404792314,3.49648812074875,4.915542740469,4.12688129855839,4.686565894106347,5.67552681701503,6.2518902408080255,5.295244052111004,4.521212019513695,-0.9885738065772149,2.983147450513815
E05013571,4.9002820519933,4.76332836762518,6.78727720157012,5.67689029818404,6.97453713322877,5.87765192348688,6.41905166219007,6.33083992084181,6.33875916659061,3.36026556518029,5.27732744541268,4.22292860935871,5.483629207062867,6.325713715706405,6.148351792838476,5.34328821753757,4.750128027385695,0.22691309530504983,5.148903739546358
E05013572,3.74664577407629,4.24892320462698,6.61005454344015,5.5727695891624,6.74892947539499,6.23503900289766,6.3624433577205,6.24866517321137,6.27663598787647,3.60200196601266,4.76115392268755,4.12938571349606,4.868541174047807,6.160849532278695,6.29874118030908,5.3757677090335,4.445269818091805,-0.5212594720137921,3.815808795912521
E05013573,5.25682165856426,5.23621961736659,6.88253417110115,6.09129925627518,7.55478427636275,7.0423731117645,6.58221635112001,6.70170850409514,6.9347049491082,3.46393713106348,4.54274137823851,4.30600361567524,5.791858482344,6.8230417663189655,6.812294731442256,5.7001168614222735,4.424372496956876,1.1857791170176892,6.857412579623448
E05013574,3.99161960562783,4.6510861487801,6.79249628514166,5.42188985573874,6.78377347271997,6.31740374877838,6.25797101537366,6.3634734336136,6.32643965026482,3.13916118454724,4.98691246452259,4.34625491954285,5.14506734651653,6.102831664229354,6.287687382076021,5.27635808947522,4.66658369203272,-0.2215540549994316,4.3498243338428875
E05013575,4.55070674926959,4.41435031131286,6.62743735403959,5.26979082390763,6.62974131354339,5.84566686987778,6.13616810875721,6.17185862536282,6.16269918396874,3.28819733522521,5.11124199712739,4.40435353757879,5.197498138207346,5.949766068725509,5.990917489317495,5.20758504818559,4.75779776735309,-0.42812255456784065,3.981760287769249
E05013576,4.10556829248648,3.40803902371898,6.7343094098855,5.2998313012848,6.81649377513326,5.9547145965601596,6.38006375475384,6.19642930784728,5.34199474948678,3.19613202009686,4.55096806294622,4.22402223090737,4.749305575363653,6.0581625382090305,6.167389175657,4.911518692476974,4.3874951469267955,-1.1554516802097978,2.685804218134704
E05013577,3.75771701726986,4.57299521391114,6.70257102016344,5.3072896467874,6.45918965357505,6.36433730353648,6.16935499164253,6.44179153710129,6.51680739904681,2.95167879422038,4.81806548628046,4.34602393237078,5.011094417114814,5.883239650181225,6.266846147589505,5.303425910122827,4.58204470932562,-0.527741057700512,3.8042598973253137
E05013578,3.66271262461644,4.59165342063892,6.62630976358062,5.54082169995822,6.69684648594865,6.22036684904715,6.13102571152393,6.40615853593175,6.64429015424697,3.4221091547919,4.9951244002565804,4.28005219493115,4.9602252696119935,6.118834092953435,6.17569628028554,5.490852614990207,4.637588297593865,-0.30080341080742473,4.20861771904749
E05013579,4.13451206030644,4.30176361067556,6.68833768118673,5.45320810625281,6.8107085770918,6.25732259931019,6.354946334455,6.33289881775745,6.24631285756042,3.48532754003335,4.91237146798541,4.26280046924804,5.041537784056243,6.131958341672306,6.306134466882595,5.354846405117073,4.587585968616725,-0.286689360494273,4.233766153952132
E05013580,3.96360579174416,3.87802462908211,6.47938318650102,5.29641688548167,7.17222428786563,6.27843110877572,6.43967241946839,6.27276881002296,6.85407781056998,3.32071629288217,4.85998384004903,4.03820661953876,4.77367120244243,6.23432058667365,6.359051764122055,5.48252097115837,4.449095229793895,-0.43689785910794265,3.966124437669613
E05013581,4.15949181260964,4.19372467591995,6.65717112858524,5.44303264095877,6.76797553973673,6.23210015676321,6.3418886942857,6.3104418836286,6.23289900566742,3.51608494106055,4.89663913201702,4.20964306397799,5.003462539038277,6.10550409034775,6.286994425524455,5.35314194345219,4.553141097997505,-0.37604051743938327,4.07456013553553
E05013582,4.29941124911803,4.09418071624109,6.68599351259393,5.34358359841,6.70740271535608,6.62164513219798,6.27653306251507,6.26505899574962,5.41480143198613,3.06879631596996,4.823950965351,4.22662071006307,5.026528492651017,6.025493156883041,6.449089097356525,4.91621891456857,4.525285837707035,-0.6510718323118461,3.584508947864548
E05013583,3.71184344922381,4.24405766317976,6.67499583787443,5.48421717060683,6.67734492611606,6.17151639695532,5.99910651633896,6.34865049748881,5.95919582877357,3.18602762531163,4.74452673486098,4.22876649029638,4.876965650092667,6.080781048361445,6.0853114566471405,5.1646246505246705,4.48664661257868,-0.816250289273429,3.290193738524769
E05013584,4.51037268323008,3.81432072878951,6.75143640520193,5.29209161858423,6.4250988761555,5.89858944781337,6.15829458716216,6.2237994310533296,6.37552999933594,3.50882544713449,5.21064047420996,4.22119767342928,5.025376605740506,5.858595247369865,6.028442017487765,5.369384959174586,4.71591907381962,-0.51795305555627,3.821700173455092
E05013585,4.01637679301701,4.6154853494725,6.59356680622663,5.62047543528462,7.36820031574987,6.69579063785595,6.41672335593055,6.22879785016311,7.23851123518806,3.68582985333838,5.65777656016888,4.55436186196139,5.07514298290538,6.494337875517244,6.55625699689325,5.717712979563183,5.106069211065135,0.8129816711706389,6.193161560852104
E05013586,4.39399204276794,4.43138820457018,6.76078127307869,5.31474981148732,6.73686247468647,6.17230559362225,6.40628731639629,6.3569554044061,6.60646997700569,3.55352465843968,5.53634924538495,4.48884419908482,5.19538717347227,6.0258061430868946,6.28929645500927,5.505650013283823,5.0125967222348855,0.23315070934579227,5.160017929108068
E05013587,3.53163274936089,4.28729882624133,6.86809720644785,5.50814659666824,6.74398427823378,5.80391999323225,6.19593975130915,6.32146054131787,6.47070823759847,3.1885864966872,5.12131419065726,4.47193505564722,4.895676260683357,6.12606543745101,5.9999298722707,5.32691842520118,4.7966246231522405,-0.44832828384420054,3.945757690631427
E05013588,4.7452935223648,4.52356865318104,6.63462817726897,5.42834601321291,6.52712945718964,6.44359839896718,6.28000335819933,6.22630672630901,6.57291062370415,3.89501089943331,5.913220128827,4.59057185085204,5.30116345093827,5.977737735201275,6.361800878583255,5.56474274981549,5.25189598983952,0.5804647460975745,5.778862573340452
E05013589,4.28419523612662,4.62238697928539,6.71452137549637,5.3664546650284,6.7142690900292,6.15981589914634,6.32428389389489,6.31695648141417,6.823217303075,3.60936067601908,5.52855235930724,4.55536400548869,5.207034530302794,6.040361877528801,6.242049896520615,5.58317815350275,5.041958182397965,0.3041687642918534,5.286558000330645
E05013590,5.0961785639432,4.63632064040154,6.74748739463637,5.46460466219019,6.69817048631391,5.40573308848448,6.53007207757328,6.26061949285677,6.8816541864657,4.03367134723515,6.13538469288641,4.44045808105161,5.493328866327037,6.08138757425205,5.96790258302888,5.72531500885254,5.2879213869690105,0.7077157815219535,6.005598649088759
