wd24cd,SUBD__Belonging..Connections.and.Leisure__Arts..leisure.and.sports,SUBD__Belonging..Connections.and.Leisure__Sense.of.community,SUBD__Belonging..Connections.and.Leisure__Social.relationships,SUBD__Foundations.of.Prosperity__An.inclusive.economy,SUBD__Foundations.of.Prosperity__Secure.Livelihoods,SUBD__Health.and.Healthy.Environments__Healthy..safe.and.clean.neighbourhoods,SUBD__Health.and.Healthy.Environments__Healthy.bodies.and.healthy.minds,SUBD__Opportunities.and.Aspirations__Freedom..choice.and.control,SUBD__Opportunities.and.Aspirations__Good.quality.basic.education,SUBD__Opportunities.and.Aspirations__Lifelong.learning,SUBD__Power..Voice.and.Influence__Political.inclusion,SUBD__Power..Voice.and.Influence__Voice.and.influence
E05011468,4.99142962265531,3.98824012018277,6.45455202434284,5.57873327427947,7.38207058726187,5.84143403727708,6.53199721141525,6.23657545524689,6.35386501743826,4.26874291119605,5.38000996902017,4.3876202490229
E05011469,4.8374121588787,4.85447338312923,6.78806715016756,5.87557994677549,7.40517653034693,6.82638886792768,6.43412177224982,6.51590787366657,6.61067999780186,3.19076597562796,5.01400885385974,4.55779111198934
E05011470,4.04534224068797,3.3168315786838,6.47838613417019,4.84407215837202,6.39790983927019,4.97127021381288,5.8438502148715,6.094203745897,5.80405681662178,3.05593306726096,4.93437087712899,4.55042702480339
E05011471,4.86368344613471,3.81544222581372,6.50306110639388,5.28532130451572,6.93612709232215,5.77842499235854,6.11644892923425,6.45166115006311,5.29801195546526,3.17774647230411,4.56705981839495,4.52753892432376
E05011472,4.63293737165976,3.98027832925303,6.49111220684783,5.43182564835826,6.18060753670614,5.67969892761872,5.96338651845198,6.23382285609682,6.3591020617299,3.52923143541173,5.18437877689484,4.60937992386043
E05011473,3.88931471695901,4.1644894892271,6.54139709543295,5.49933849956072,7.10514701419278,6.0255518785709,6.24555519225515,6.20430308320001,6.00112781832733,3.20602994742424,5.58732769074347,4.54192938869083
E05011474,4.11655532409063,4.5680807953081,6.79637288334269,5.43691981061248,7.27263632397466,6.72481145234074,6.3589113791268,6.43506719661592,6.37890201284527,3.0909444403995,5.17894871076805,4.64792873736895
E05011475,4.39924155498544,4.48880246120099,6.68717016360386,5.62793127261987,7.45988511948653,6.24471662164921,6.522014897521,6.3342619556549,6.54105069829645,3.40658338880144,5.54618325298779,4.64648165016453
E05011476,5.58933995900026,4.09579649670898,6.062722872817,5.85349146427628,7.13817861640957,6.59059248123132,6.45285335506624,6.08264406965143,7.0929277088978004,3.33482803366222,4.7435832150664,4.58181304531307
E05011477,4.27225954294201,4.83335472331384,6.6175340624462,5.69721850602367,7.60522389586919,6.72916254724534,6.35112411943516,6.44190314520429,6.648506988385,3.29693674374317,5.15435326454919,4.62503521203223
E05011478,4.00666407883649,4.88070169734092,6.64807962315599,5.52280817338893,7.2330712683738,6.71838731990601,6.26978493396062,6.3221561235946,6.45922978302081,3.00349501202904,5.3584229887547,4.72486556160539
E05011479,4.38381239416741,4.14982426096746,6.54169834736648,5.47906121560223,6.81798061684849,6.13730116532728,6.2809119338436,6.26174557736903,6.1171472007702,3.4216096703535,5.18457313403947,4.50122829337789
E05011480,4.41563442910339,4.36193527303578,6.44142203544197,5.81016183505969,7.07142602153774,6.99167532398444,6.385858640626,6.61991623587452,5.63110084519419,3.08663619614596,5.03692041296229,4.66153529138067
E05011481,4.56953862437281,4.60215220360304,6.56225434042612,5.55597934914569,7.21829854916552,6.1283176367799,6.42655131333428,6.51195374381427,6.33974850898914,3.15092495750036,5.07776421947851,4.58441944471351
E05011482,4.50419726447471,4.28579950105775,6.197705702654,5.18518817655396,7.06733562613548,6.30690909891743,6.19847905253989,6.22432800978219,5.83425428038085,3.22412819902676,5.5290807104859,4.56228263519822
E05011483,4.45145264192564,4.38858999690734,6.6059517388729,5.43992279663366,6.91462305471525,6.20286033820948,6.24100211928114,6.3051739233609,6.08126347274589,2.99555928755165,5.25960487172525,4.61960332775056
E05011484,5.46045039210337,3.89071490313892,6.54222523578464,5.78663685140945,7.03152947984331,6.62932089293878,6.3265517655741,6.11319119961481,6.7791220828092,3.77310775431534,5.14882305271369,4.54781124330387
E05011485,4.36089666633015,4.26294252245611,6.5733795306177,5.52688754078495,6.88171299398412,6.18354033653156,6.32036477083375,6.28917809371246,6.29890500340277,3.55344859302231,5.24317251740738,4.5433533815474
E05011486,4.24198616624143,4.22424995968247,6.71912326412369,5.39829947150412,6.40179024654517,5.96297671412141,6.19955783857833,6.46639510607899,5.65551056782096,3.47335203945122,5.53949594888733,4.51044651317587
E05011487,3.9559195611745,4.22532351075605,6.46445322956878,5.41847850642893,6.28577015493656,5.86227388399109,6.2025085284444,6.05034006122154,5.64154089372622,3.47260430518543,5.07057604031623,4.5596134370705
E05011488,4.07117757401617,4.0948268080954104,6.23565934097744,5.30781077435251,6.59249516626285,5.37711503366095,5.86768391529946,5.64639697593028,5.6984731188921,3.17608623473167,5.12155748056878,4.41272280879817
E05011489,4.14677623533554,4.63518220459289,6.63964474649543,5.71213606223233,7.27755821842154,6.28339856710072,6.47649951333112,6.49433488819815,5.9777158764694,3.59190163434843,5.88206445373774,4.71667381565929
E05013496,3.91402691285349,3.90561127030328,6.62920720473403,5.47454474431318,6.38298947157638,6.62643461325442,6.22996522415469,6.10350555306816,5.64976414240841,3.59108158909287,4.80580197030126,4.02816095084293
E05013497,4.25845185311935,4.26055754422637,6.63176457547901,5.34672712822991,6.60082497554646,6.11515692542633,6.30060846683334,6.30022523157054,6.37317960915294,3.32876431323316,4.9530015423946,3.97002951739548
E05013498,4.2510821145138,4.3601106728807,6.67031159439146,5.43468036866397,6.67760305727152,6.18699904175092,6.36993462050775,6.33764564074662,6.5993360332249,3.57345934129088,5.02060551537423,4.01229796962769
E05013499,5.13064763095307,4.53779656178459,6.5547913928456,5.59461448370131,6.76342910931855,5.76373968324296,6.47839430023771,6.4819804353995,6.94383313268219,3.70983523352303,5.08022254542628,3.97372495757192
E05013500,4.1456987843383,3.50536347972953,6.46392803624066,5.14702956559262,5.73546845073956,5.02069094069709,6.01472836024978,6.06665732405845,5.93300636595074,2.83440971455571,4.80640681503268,4.01061863736538
E05013501,3.9106389000192,4.21840096725221,6.59544307473522,5.18283859972532,6.70487839365814,6.20163468419877,6.34512627573273,6.41209009384113,6.56117950886883,3.39018757651626,5.0797559453761,4.0050365318556
E05013502,4.50624080578638,4.48172542006222,6.64642987432047,4.84601027558184,6.89656042857666,6.68498456972282,6.17005338040896,6.38186065256406,7.35517373202604,3.28468819748895,5.81459769409841,4.0186525460818
E05013503,4.02402498901161,4.00797127292847,6.39402165105338,4.3896130549189,5.08218161392882,4.71123650817982,6.03225037289825,6.21345451739251,6.35583469293287,3.93068416710559,4.74880002853789,3.90750107920964
E05013504,3.84593288209365,4.35442508000146,6.66450435936106,5.4547835528752,6.49569749931917,5.78750802254233,6.05981824920441,6.14418929230671,6.74993112126669,3.40662044692879,4.62245228775607,3.92453743758189
E05013505,5.21368633394925,4.9469661252528,6.7082491007226,5.79299908589971,7.29867469646614,7.0258958163164,6.53938117276064,6.41313565941182,7.21079919270997,3.51301145621812,4.91479808703718,4.04311390776794
E05013506,3.5670958371493,4.82153047209038,6.80880553685944,5.55291594529686,6.96620327362091,5.6770357804711,6.30242287308078,6.34893114838992,6.39485074160191,3.33183962504435,4.79680355512709,3.93312716995464
E05013507,4.08128881629185,4.49649389006846,6.62377722109932,5.47635003735593,6.69080385007799,6.26365274549163,6.36436541447141,6.29807334872744,6.73545461770875,3.72390375522294,5.05727062755219,3.97564606204246
E05013508,4.72385395408942,4.15361976573439,7.0538013537675,5.84455653216095,6.89312775041364,5.90267656580015,6.41953799983787,6.02139589020238,6.45020963452116,3.8659183198978,5.03475076145557,3.8190814786521
E05013509,4.11298641116522,3.88178886366449,6.49913053723835,5.38648882641605,6.63555188029628,6.10388961129348,6.24513198369387,6.20928644115686,6.04923779207574,3.24915035714007,4.72335152150352,3.9712467782263
E05013510,3.13130056171089,4.51587200760578,6.76365520503428,5.09725440569181,6.03802909802734,5.50848600052941,6.42916137351245,6.4009353036085,5.9636078954374,2.8364333926011,3.84849075669407,3.29719991309177
E05013511,4.38170182053857,3.83725848545495,6.64782679819313,5.01154524588064,6.013791122,5.62001829845469,6.4493335293319,6.23317146107565,5.57340331312453,3.4732758104171,4.96014695763336,3.94411439221343
E05013512,4.71365566225757,4.20650612372729,6.57872723798601,5.46409460243196,6.54377133293096,6.25091441705994,6.30487106503196,6.27175780737116,6.14833609802017,3.19858802097558,4.95786271558214,4.00534678863057
E05013513,3.51669149652905,4.09854204483019,6.59513992021765,5.3145319553066,7.11158520097781,6.32202798844728,6.08595172431464,6.65131351264322,5.90555306813224,3.22001652559361,4.80374743568091,4.04410505210302
E05013514,4.28026744108519,3.19223007836151,6.25497450913605,5.51783936177117,6.41784799595986,6.00551660786161,6.36150841051108,6.88019016405515,5.95606330651856,3.08945752771343,4.70349874635642,3.81995477137529
E05013515,4.07148115712094,3.76583820592811,6.9175767343915,5.2036568165248,6.6694410541474,6.9341331811056,6.42956864237265,6.23824904941654,6.26658524796537,3.59530599230439,4.91555566730537,3.98990342731927
E05013516,4.36990677775343,3.87691110086937,6.5128457543634,5.39255963530236,6.52506847660681,6.03218505067671,6.40083494010195,6.25084218821305,6.71565872635137,4.07194811877452,4.94583841282685,3.79348854299699
E05013517,3.9048251574075,4.14976223714772,6.41918084362378,5.32263847644004,6.65508134926238,6.08211035117322,6.45106873722051,6.18440143048485,6.51292013217972,3.64079178843261,4.99579062104165,4.08913312471956
E05013518,4.20271976664589,3.79712516700842,6.57474858088921,5.79042266955328,7.0289055845019,5.37331013118743,6.49790595981168,6.14325302421782,5.9587733805334,3.61076093537739,5.51785295488786,4.27854865537928
E05013519,3.95673672885537,4.17037813668755,6.84564414916354,5.23840797356841,7.13152794013646,7.08396097879672,6.5505485433225,6.50442936880807,5.51373235221921,2.83181435953956,5.40292260750036,4.15557878586586
E05013520,5.242215791892,5.29880163246273,7.03330803976523,6.01040444631297,7.50960179633841,6.48741636002668,6.8273925579766,6.54322162037441,7.3033056028093,3.73499042150573,5.73146191409912,4.32381189761086
E05013521,5.13675591662169,4.84636981881271,6.92865126558499,6.10226657313682,7.36507259536215,6.8938558463909,6.81355533603722,6.52925989571389,7.32566705337918,3.79606818886351,6.11801931691901,4.47307321219937
E05013522,4.22897973357279,4.37363595368995,6.71736606184884,5.67603663961297,6.94897510724066,6.34667336642367,6.55419287995901,6.39753211610595,5.91823161470225,3.77053061705793,5.58539131437023,4.25140234103526
E05013523,4.59306938199096,3.94467278691197,6.84590908716897,5.69946161461708,6.81974928896465,6.07931971596744,6.4723610561856,6.33934484367701,6.03580202375476,3.31453298637344,5.73464324214075,4.25235406922384
E05013524,4.31404690717342,4.50345676397049,7.05223440663817,6.1560172638183,7.48122376851083,6.78875354990324,6.63280177254639,6.40083341321952,6.97460264065505,3.51309862553447,5.39242896554637,4.22052001723174
E05013525,4.21553073470013,4.72780654754979,6.69789810580947,5.72140621613529,6.94104226161242,6.39757201994846,6.5012930782396,6.48728946784398,6.73111479224189,3.62191584439937,5.60057551413844,4.28715529044806
E05013526,6.13544842798162,3.80930267692764,6.71146175221021,6.37267764637273,6.91304097514954,6.32062137024938,6.83929233923173,6.58021607376327,6.49533193202776,3.13718017519426,5.7887544740685,4.26586739608185
E05013527,5.21515980213625,3.71637869089031,6.56741154655905,5.5570228806182,6.82617567958704,5.55631798170855,6.4499265184565,6.28425174698306,6.15235064052543,3.64003447992856,5.53345713085898,4.22149725692637
E05013528,4.5927311927368,4.02336716178289,6.60985862628028,5.77272325953821,6.99549481412199,6.55158390852814,6.6007982142609,6.38049273812075,5.88592638738029,3.56369408845425,5.36105105000706,4.21707998390532
E05013529,3.6510299761743,4.91311447648346,6.88926789060227,5.81825486508165,7.20994228276817,5.73659798180468,6.5588886398046,6.24565662813478,6.67501531100229,3.61890881346548,5.33983209407887,4.33611064236262
E05013530,5.47964414074975,4.38754365556137,6.91964171441123,5.97650567626238,7.16685513059227,6.55337841949633,6.86276265280188,6.4785393398041,7.47381545289255,3.86304804739906,5.67493238892355,4.4542007793053
E05013531,3.5151669795748,3.44953616583671,6.01715103200928,5.3244526960154,5.30715081451746,4.52942069814378,5.91106788246119,5.8692050799388,5.65670444354348,3.22254117657133,5.39518741215864,4.24771355056691
E05013532,4.30918383973608,4.19730106927099,6.59252778645258,5.70393974603022,6.34100038731485,5.86721861170893,6.34579869440195,6.31039478371329,6.08642854626836,3.16135572783811,5.34181761912259,4.23619261882728
E05013533,4.29682312824855,4.01025090976064,6.59307293717252,5.42281883466975,6.34559461890993,5.60249840132705,6.21248671143107,6.0257242374589,6.17055491759952,3.23738663618701,5.72096501566149,4.25788061670088
E05013534,4.01906845395646,4.12264606059992,6.65561049962214,5.60959934254082,7.10319846560029,6.1408007821578,6.47394574132502,6.2676209874568,6.21305888959818,3.28178547680631,5.50024945096789,4.29484568810884
E05013535,3.82864446627187,4.61863777910035,6.91646833573439,5.53301350926109,6.6310103264212,6.17216853132128,6.45317913933354,6.36941387331586,6.80982816994979,3.47553193916868,5.81510234798899,4.24283668980335
E05013536,4.5036583407649,4.51902659538284,6.74973396746611,5.99583413237864,7.382053450525,6.72887439860931,6.63483315729418,6.39939088475287,6.64987108721082,3.82203321343527,5.64886511721184,4.24050636038094
E05013537,3.18458406724939,4.31601302921884,6.53947035171238,5.56288339586,6.55632682014468,6.82092378675297,6.16197225846628,6.22004570623102,5.49119152645034,2.86680908474612,6.21391914312343,4.20876813827638
E05013538,4.65035169568843,4.03675405462643,6.76961670551762,5.81232492506149,7.19737167453138,6.71106754385338,6.55545968590443,6.28307844864566,5.4863462244712,2.98423723678838,5.32036844772363,4.1903962511632
E05013539,4.43596765727809,4.09033627640371,6.64134010021154,5.57551562715744,6.76669924457139,6.15081069049757,6.34786352198581,6.26938968904093,5.90164207879391,3.00387442310377,5.43930249422199,4.21272102896013
E05013540,4.78003588489126,4.71352400215638,6.78260722662855,5.91593884634692,7.41025287180644,6.51023197577664,6.64196208881937,6.39421320108883,6.9363872572233,3.93628101842499,5.80580728871694,4.38929435278768
E05013541,4.79400052767568,4.37997755273195,6.37172433161018,5.36332951454398,6.75095268852307,6.19816709776159,6.08803148519292,6.4116703535313,7.56058111028782,3.79812273899895,5.85920716942721,4.27558914604215
E05013542,3.49235371480168,4.40340526769014,6.52792660360245,5.55577861833131,7.00884306754996,6.82036955054131,6.42062857648624,6.30517287401925,6.50765428886757,2.81967523395432,4.67593800060672,4.55782463029156
E05013543,4.89060168615831,3.4297625302456,7.07164290088197,5.7332408562182,7.48681282928063,6.72966560612353,6.42158543879259,6.3751083962137,6.58102078406843,2.87570111377551,4.90145332332765,4.50582234931105
E05013544,4.08228725339518,3.96589639447945,6.53622553340934,6.03261557167504,7.40810456860431,6.10279647748732,6.19169871929549,6.39160665385009,6.27568728051745,3.36539389461177,4.68802169469365,4.39078033419528
E05013545,4.31493474322864,4.13258490587757,6.60358135101487,5.66553581469947,6.77980396955728,6.2153606616799,6.39074573492511,6.31287958948805,6.17850821327112,3.14353341962258,4.84312992217723,4.38588906797384
E05013546,4.07438743977254,3.86833997577834,6.41403418462878,5.82235974623043,6.7827766005063,5.89199215899998,6.00877178209865,6.12588051053297,7.0939895448601,3.52347528578166,4.75781669420608,4.41823810802882
E05013547,4.34893791925857,4.30529999306819,6.6096732637695,5.71943704942932,6.86354114118573,6.2598164793648,6.40910549456234,6.3367130897807,6.51701853501807,3.19756903369279,4.97556729558324,4.42000326293169
E05013548,4.74318052146123,3.70871761499295,6.457503117426,5.57177765942141,6.66968707932611,5.7401866186041,6.33638282779529,6.34710516899531,6.22088497658309,2.78560663389941,4.69141951847202,4.45541452304494
E05013549,4.31311710425523,4.51743754260303,6.67838824603069,5.68584290422436,6.93193307592919,6.29781823780797,6.38183182587688,6.37071555216865,6.52531943276732,2.96259374125113,5.00164323158567,4.52623569560757
E05013550,3.293743040004,4.29142902822486,6.31697724882666,5.52379045611578,5.73392405916413,5.35492877460343,6.26273907401354,6.11068328449016,5.78153201525838,3.32690582244959,4.68589581259309,4.31990011082713
E05013551,3.96017986844636,4.26105141045064,6.53109314681443,5.79012622610167,6.71113845393612,6.76228221487553,6.42598989361418,6.4065298130511,6.28281726403217,2.95034831987344,4.75779206119158,4.4436446060189
E05013552,4.35860670941103,4.45041386910535,6.70150808494038,5.76677599777073,7.17886671275348,5.94909019000547,6.4590397545561,6.3479921272137,6.32412427268911,3.02031401147261,4.62827165500438,4.51471271555697
E05013553,4.82029362807634,4.32728374473703,6.64281853484372,5.96672119061096,7.01899368491563,6.6867015872356,6.49527095998829,6.40325984389308,6.89255800678978,3.33463601533238,4.98008786558803,4.39192262033489
E05013554,4.31840109970374,4.4006819805042,6.64369692848724,5.70098879238972,6.89400142096246,6.27957785294943,6.40037451663676,6.35063786415806,6.53381323220067,3.10303254767638,4.98898153541036,4.46712483487765
E05013555,4.47200532262823,4.70177575318896,6.74172882286868,5.62060371453116,7.09296405752768,6.47145271249404,6.20155992173081,6.46603434749338,6.8697985743122,3.02275945798016,5.20827809900747,4.56954831969546
E05013556,4.2618020372122,5.29933671490742,6.9566357166952,5.8498470060091,7.56809386543202,6.80322497217355,6.68349588340919,6.70621853685456,6.95447942052257,2.90228866688164,5.00346344180227,4.5107827774189
E05013557,4.53244013900134,4.67033766595178,6.44216712810328,5.72362375435533,6.79263314772436,6.54029179947139,6.41017535637627,6.18785855243035,6.37462564782103,3.04723560179134,5.30384566787712,4.42001663732769
E05013558,4.1491472932627,4.40864013586284,6.42300276493694,5.41810572097124,6.24073780012227,6.85025708206853,6.35320316830858,6.31057969790859,6.3743479860265,2.98518336066137,5.06316038299144,4.23979323043578
E05013559,3.78085029120877,4.20499340664324,6.76178684664154,5.76858120721633,6.50796783123028,5.88567889305779,6.39606415047253,6.32519525956982,5.97445338574247,3.14998384080432,5.13960709365732,4.39529874052943
E05013560,5.06038056332023,4.36501896970189,6.55141709143039,5.98980324463227,7.17828565765107,6.22185910008385,6.33076416558326,6.56349829098569,6.65341990453856,2.7650112152698,5.13617748353943,4.6251029012394
E05013561,5.19171933008192,2.67750536146101,6.44297829081323,6.11739541238064,7.06240105688018,6.55649595668785,6.83770488278539,6.48679019219366,6.16022830641634,2.85824155044035,4.41376025039186,4.36782356960524
E05013562,4.3086975818012,3.5038429201876,6.3950930236566,5.72867454161917,6.31398947056215,5.16447539012311,6.64986977038619,6.32979829018512,5.61473781994437,3.053998134049,4.73296736600592,4.35775157834912
E05013563,4.2766935481575,4.2370514221112,6.61132414669542,5.69137591417257,6.8194589516754,6.21257634726412,6.40758277022602,6.32358020667127,6.38344726720255,3.27606375977911,4.8969116960708,4.41230603255761
E05013564,3.01029663926421,4.35405953967591,6.54538118310233,4.96748121824822,6.95334870341997,5.67990579176814,6.41943517047367,6.27757746773276,5.88100265599324,3.3845988202865,4.47028693346688,4.33632455820918
E05013565,3.73224812115696,4.36735627553048,6.87054199416627,5.2460836062944,6.98200969856928,6.22599969439444,6.37913389202946,6.28659246376714,6.27237381145387,3.14017403427345,4.69371955787955,4.26297270434318
E05013566,3.7951491273873,3.80500719216866,6.30867738584766,5.06608444245867,7.0774299257357,6.73791963415257,6.02397072114431,6.21459407051833,5.53600652670559,2.95431340716882,4.69128069798287,4.04652595237585
E05013567,3.93150586586684,4.13298728688196,6.71325069362058,5.58726375316955,7.03055259265505,6.5984856138533,6.36412352562471,6.38706384960953,5.94124645482092,3.29690762956176,4.96343376489095,4.42662901926371
E05013568,4.17433097541333,4.37542148764275,6.71710613678011,5.38726350351608,6.82208112259917,6.26960919956566,6.29050676057952,6.34108738073418,6.0495756978371,3.07410920194522,4.90711687586146,4.31592379897403
E05013569,3.19073824061435,4.01100966270383,6.51487411200514,5.06845458068124,5.82793578410232,5.33656738879255,6.199949897244,6.23381091297855,6.07848373752776,3.57169513142078,4.9842552228159,4.26333358118291
E05013570,3.64017183660029,3.93842088896782,6.48110495675093,4.95238063197449,6.39867300205557,6.37225648445597,6.13152399716008,6.30830998766112,6.08093404792314,3.49648812074875,4.915542740469,4.12688129855839
E05013571,4.9002820519933,4.76332836762518,6.78727720157012,5.67689029818404,6.97453713322877,5.87765192348688,6.41905166219007,6.33083992084181,6.33875916659061,3.36026556518029,5.27732744541268,4.22292860935871
E05013572,3.74664577407629,4.24892320462698,6.61005454344015,5.5727695891624,6.74892947539499,6.23503900289766,6.3624433577205,6.24866517321137,6.27663598787647,3.60200196601266,4.76115392268755,4.12938571349606
E05013573,5.25682165856426,5.23621961736659,6.88253417110115,6.09129925627518,7.55478427636275,7.0423731117645,6.58221635112001,6.70170850409514,6.9347049491082,3.46393713106348,4.54274137823851,4.30600361567524
E05013574,3.99161960562783,4.6510861487801,6.79249628514166,5.42188985573874,6.78377347271997,6.31740374877838,6.25797101537366,6.3634734336136,6.32643965026482,3.13916118454724,4.98691246452259,4.34625491954285
E05013575,4.55070674926959,4.41435031131286,6.62743735403959,5.26979082390763,6.62974131354339,5.84566686987778,6.13616810875721,6.17185862536282,6.16269918396874,3.28819733522521,5.11124199712739,4.40435353757879
E05013576,4.10556829248648,3.40803902371898,6.7343094098855,5.2998313012848,6.81649377513326,5.9547145965601596,6.38006375475384,6.19642930784728,5.34199474948678,3.19613202009686,4.55096806294622,4.22402223090737
E05013577,3.75771701726986,4.57299521391114,6.70257102016344,5.3072896467874,6.45918965357505,6.36433730353648,6.16935499164253,6.44179153710129,6.51680739904681,2.95167879422038,4.81806548628046,4.34602393237078
E05013578,3.66271262461644,4.59165342063892,6.62630976358062,5.54082169995822,6.69684648594865,6.22036684904715,6.13102571152393,6.40615853593175,6.64429015424697,3.4221091547919,4.9951244002565804,4.28005219493115
E05013579,4.13451206030644,4.30176361067556,6.68833768118673,5.45320810625281,6.8107085770918,6.25732259931019,6.354946334455,6.33289881775745,6.24631285756042,3.48532754003335,4.91237146798541,4.26280046924804
E05013580,3.96360579174416,3.87802462908211,6.47938318650102,5.29641688548167,7.17222428786563,6.27843110877572,6.43967241946839,6.27276881002296,6.85407781056998,3.32071629288217,4.85998384004903,4.03820661953876
E05013581,4.15949181260964,4.19372467591995,6.65717112858524,5.44303264095877,6.76797553973673,6.23210015676321,6.3418886942857,6.3104418836286,6.23289900566742,3.51608494106055,4.89663913201702,4.20964306397799
E05013582,4.29941124911803,4.09418071624109,6.68599351259393,5.34358359841,6.70740271535608,6.62164513219798,6.27653306251507,6.26505899574962,5.41480143198613,3.06879631596996,4.823950965351,4.22662071006307
E05013583,3.71184344922381,4.24405766317976,6.67499583787443,5.48421717060683,6.67734492611606,6.17151639695532,5.99910651633896,6.34865049748881,5.95919582877357,3.18602762531163,4.74452673486098,4.22876649029638
E05013584,4.51037268323008,3.81432072878951,6.75143640520193,5.29209161858423,6.4250988761555,5.89858944781337,6.15829458716216,6.2237994310533296,6.37552999933594,3.50882544713449,5.21064047420996,4.22119767342928
E05013585,4.01637679301701,4.6154853494725,6.59356680622663,5.62047543528462,7.36820031574987,6.69579063785595,6.41672335593055,6.22879785016311,7.23851123518806,3.68582985333838,5.65777656016888,4.55436186196139
E05013586,4.39399204276794,4.43138820457018,6.76078127307869,5.31474981148732,6.73686247468647,6.17230559362225,6.40628731639629,6.3569554044061,6.60646997700569,3.55352465843968,5.53634924538495,4.48884419908482
E05013587,3.53163274936089,4.28729882624133,6.86809720644785,5.50814659666824,6.74398427823378,5.80391999323225,6.19593975130915,6.32146054131787,6.47070823759847,3.1885864966872,5.12131419065726,4.47193505564722
E05013588,4.7452935223648,4.52356865318104,6.63462817726897,5.42834601321291,6.52712945718964,6.44359839896718,6.28000335819933,6.22630672630901,6.57291062370415,3.89501089943331,5.913220128827,4.59057185085204
E05013589,4.28419523612662,4.62238697928539,6.71452137549637,5.3664546650284,6.7142690900292,6.15981589914634,6.32428389389489,6.31695648141417,6.823217303075,3.60936067601908,5.52855235930724,4.55536400548869
E05013590,5.0961785639432,4.63632064040154,6.74748739463637,5.46460466219019,6.69817048631391,5.40573308848448,6.53007207757328,6.26061949285677,6.8816541864657,4.03367134723515,6.13538469288641,4.44045808105161
E05013591,4.77347118576698,4.11775005569612,6.73161651945492,5.2735091802978,6.36105867546747,5.52101790971663,6.45105584415082,5.96894483931359,6.61879336867341,4.11762621031324,5.34878070081059,4.38921881987672
E05013592,3.7806097796492,4.78818089731379,6.59112690257827,5.11042945837973,6.32524747954421,5.85455103817714,6.14830973012928,6.19430663230461,6.80910598588759,3.92279942195013,5.78795348278755,4.56693436713761
E05013593,3.99351956457249,4.62068722239325,6.78408060408057,5.20817290879013,7.21307467890799,6.1160865110555,6.5918681730011,6.40361185011058,6.34728221886045,3.73172616108493,5.5064627214273,4.29689297864988
E05013594,4.35617774379666,4.64184909222501,6.70419327611554,5.29058890222162,6.55945886974228,6.08438629154044,6.32490861059309,6.38293518501921,7.0730677239389,3.66084548504279,5.54314918170223,4.56403902227548
E05013595,3.47540292950097,4.2839173801734,6.54209328188157,5.27121246231661,5.84963732771318,5.17302302739734,6.1522190617859,6.10880871561252,6.05016677760361,3.40862969612525,5.12194097724667,4.37121054428652
E05013596,4.54945377005209,3.81957973294858,6.42618534553462,4.50470888960538,6.37594505886875,6.4690629876404,5.61346104124412,6.23356887535788,6.17680018848835,3.14765075611946,4.95148225081606,4.4553605716581
E05013597,4.73674938617774,4.31494421008241,6.63014991095571,5.2381058073867,6.58309092006102,6.51826442654136,6.37806029794446,6.15842232427347,6.78098929436506,3.6694974766153,5.93383280201011,4.55579442209894
E05013598,5.35103635407515,3.90243404255328,6.76991269410816,5.21796028046698,6.28686255212843,5.14418835597775,6.07732104968064,5.99131549129048,6.54667203410525,3.48375528149233,5.38633834665276,4.39321764137433
E05013599,4.78669413071723,4.15040752579534,6.55583937074704,5.73981897235997,6.58708858483361,7.08937847171115,6.35430075583051,6.34111943442527,6.65599532719687,3.50173233836293,5.45260389180385,4.46758133778993
E05013600,4.74997614048496,5.06769977175958,6.64196884390649,5.44978791566747,6.81976614371828,6.03496537111057,6.50896636199523,6.29303775863485,6.90232618447626,4.16612777544527,5.7743825362967804,4.45060397578517
E05013601,3.72209201845045,4.34848835319877,6.7188545743129104,4.92762043591812,6.09363271441116,5.243631058151,6.57218205016664,6.33948816016131,6.38289887836473,3.53736605535421,4.91547669598137,4.3478040004223
E05013602,3.67911045461002,3.95048516405362,6.54115660334246,4.96991025762536,6.06390072937782,5.01525069650977,5.82104615718922,6.10172738524305,5.44580273938917,3.48890248322932,4.53190094176168,4.38529124448702
E05013603,4.5855505200578,3.83766881300702,6.76412749363637,5.50412829590413,6.3445086841731,6.61163634460294,5.66511814333146,6.19710987182078,6.16730045426235,3.53902085021075,5.75001156141943,4.32222122129726
E05013604,3.40439024061335,4.22551886547962,6.50748629340561,5.15085937761866,6.07217013807646,6.56412283912149,6.02641120733066,5.98763340799689,6.23409817568069,3.15810532075911,4.97711418147475,4.35944202918818
E05013605,4.23594271276897,4.37676266768452,6.71966294454368,5.25484914509885,6.94809670615402,6.38073709666159,6.39166454234938,6.33145774674822,6.12754864917901,3.54688126237441,5.32935277856165,4.46837851729191
E05013606,4.13103861532971,3.90303117333066,6.48741306974408,5.59842971179564,6.49704066835772,6.14778702201553,6.25085034483676,6.2080337403624,5.54907632937956,3.38243759757362,4.60360295703602,4.07554061313735
E05013607,4.53649204684143,4.01906956987333,6.41787068844157,5.7236316629012,6.6507340966935,6.53992513137036,6.55773725540963,6.31127156629425,6.65063883546178,3.76097823092544,5.08926696780332,4.1995580739918
E05013608,4.78550872746469,4.01630095728401,6.65628123518582,5.73636601914818,6.86767487472522,6.54763032488245,6.45049463749028,6.31870669631608,6.75428971397899,3.64902029945903,5.05992643121733,4.25329973715621
